onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.658959800028242	3.00096249999478	decision	1.78247219999321	left	M	MF001.jpg	MF002.jpg
4.20868749998044	1.00018880004063	win	NaN	n/a	n/a	MF001.jpg	MF002.jpg
11.192490400048	3.00152329995763	decision	2.03281110001262	left	M	MF003.jpg	MF004.jpg
14.7423735000193	1.01634129998274	loss	NaN	n/a	n/a	MF003.jpg	MF004.jpg
17.5258252000203	3.00195049995091	decision	1.03252500004601	left	M	MF005.jpg	MF006.jpg
21.0755100999959	1.01667150005233	win	NaN	n/a	n/a	MF005.jpg	MF006.jpg
23.8589317000005	3.00100920000114	decision	1.28236160008237	left	F	FF001.jpg	FF002.jpg
27.4091949000722	1.01664469996467	win	NaN	n/a	n/a	FF001.jpg	FF002.jpg
32.292569900048	3.00131089997012	decision	1.78263849997893	left	F	FF003.jpg	FF004.jpg
35.8424236000283	1.01669229997788	loss	NaN	n/a	n/a	FF003.jpg	FF004.jpg
42.8261431000428	3.00193519995082	decision	1.28236079995986	left	M	MF007.jpg	MF008.jpg
46.3757012999849	1.00004180008546	loss	NaN	n/a	n/a	MF007.jpg	MF008.jpg
51.2431807999965	3.00119970005471	decision	1.28229900007136	left	M	MF009.jpg	MF010.jpg
54.7925410000607	1.01678349997383	win	NaN	n/a	n/a	MF009.jpg	MF010.jpg
59.6759053000715	3.00122269999702	decision	1.28348789992742	left	F	FF005.jpg	FF006.jpg
63.2263348000124	1.01656749995891	loss	NaN	n/a	n/a	FF005.jpg	FF006.jpg
66.009656200069	3.00137339998037	decision	1.28244809992611	left	F	FF007.jpg	FF008.jpg
69.559864000068	1.00021249998827	win	NaN	n/a	n/a	FF007.jpg	FF008.jpg
72.3264910000144	3.0008524999721	decision	1.28313660004642	right	F	FF009.jpg	FF010.jpg
75.8760962000815	1.01664379995782	win	NaN	n/a	n/a	FF009.jpg	FF010.jpg
78.6597200999968	3.00191300001461	decision	1.28258080000523	right	F	FF011.jpg	FF012.jpg
82.2097222000593	1.00003230001312	loss	NaN	n/a	n/a	FF011.jpg	FF012.jpg
87.07649700006	3.00196409993805	decision	1.28292369993869	right	M	MF011.jpg	MF012.jpg
90.6264177000849	1.00068529997952	loss	NaN	n/a	n/a	MF011.jpg	MF012.jpg
93.4096546000801	3.00061180000193	decision	1.53300279995892	right	M	MF013.jpg	MF014.jpg
96.9596510999836	1.01659610006027	win	NaN	n/a	n/a	MF013.jpg	MF014.jpg
103.943030200084	3.00111729989294	decision	1.28261409990955	right	M	MF015.jpg	MF016.jpg
107.493307900033	1.00000540004112	win	NaN	n/a	n/a	MF015.jpg	MF016.jpg
110.260756900068	3.00166429998353	decision	1.28281869995408	right	F	FF013.jpg	FF014.jpg
113.809795900015	1.00000410003122	win	NaN	n/a	n/a	FF013.jpg	FF014.jpg
120.79321100004	3.00200109998696	decision	1.28288139996585	right	M	MF017.jpg	MF018.jpg
124.343226499972	1.01677130011376	win	NaN	n/a	n/a	MF017.jpg	MF018.jpg
129.226816600072	3.00128329999279	decision	1.03427049994934	right	F	FF015.jpg	FF016.jpg
132.776504300069	1.0001510999864	win	NaN	n/a	n/a	FF015.jpg	FF016.jpg
137.66055000003	3.00155189994257	decision	1.28280789998826	right	M	MF019.jpg	MF020.jpg
141.210138600087	1.0001673999941	win	NaN	n/a	n/a	MF019.jpg	MF020.jpg
146.077036199975	3.0016080000205	decision	1.28322020010091	right	F	FF017.jpg	FF018.jpg
149.626964400057	1.00043269991875	win	NaN	n/a	n/a	FF017.jpg	FF018.jpg
162.893690500059	3.00152019993402	decision	1.53308500000276	left	M	MF021.jpg	MF022.jpg
166.44365999999	1.01692530000582	loss	NaN	n/a	n/a	MF021.jpg	MF022.jpg
173.427087899996	3.00122069998179	decision	1.28343770001084	right	M	MF023.jpg	MF024.jpg
176.977119200048	1.01663269998971	win	NaN	n/a	n/a	MF023.jpg	MF024.jpg
183.960591400042	3.00144349993207	decision	1.28366009995807	left	M	MF025.jpg	MF026.jpg
187.510688500013	1.01675139996223	loss	NaN	n/a	n/a	MF025.jpg	MF026.jpg
192.41116820008	3.0008555999957	decision	1.28210949990898	right	M	MF027.jpg	MF028.jpg
195.960607100045	1.00008030002937	loss	NaN	n/a	n/a	MF027.jpg	MF028.jpg
198.744049299974	3.00136940006632	decision	1.53251220006496	left	F	FF019.jpg	FF020.jpg
202.294058199972	1.0165132000111	loss	NaN	n/a	n/a	FF019.jpg	FF020.jpg
205.077396200038	3.0014732000418	decision	1.28376629995182	right	F	FF021.jpg	FF022.jpg
208.627446600003	1.01686970004812	win	NaN	n/a	n/a	FF021.jpg	FF022.jpg
215.627547700075	3.00169209996238	decision	1.53254499996547	left	M	MF029.jpg	MF030.jpg
219.177757399972	1.01654690003488	loss	NaN	n/a	n/a	MF029.jpg	MF030.jpg
226.1610659	3.00125900004059	decision	1.78222739999183	left	M	MF031.jpg	MF032.jpg
229.710984100006	1.01714200002607	win	NaN	n/a	n/a	MF031.jpg	MF032.jpg
234.594437899999	3.00150110002141	decision	1.53279680002015	right	F	FF023.jpg	FF024.jpg
238.144386700005	1.00025659997482	loss	NaN	n/a	n/a	FF023.jpg	FF024.jpg
240.927800200065	3.00149940000847	decision	2.03273209999315	right	F	FF025.jpg	FF026.jpg
244.477798699983	1.00021450000349	win	NaN	n/a	n/a	FF025.jpg	FF026.jpg
249.344774099998	3.00181380007416	decision	1.53271699999459	right	F	FF027.jpg	FF028.jpg
