onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.639878899994073	3.0011577999976	decision	1.78477160001057	right	F	FF017.jpg	FF018.jpg
4.19285309998668	1.00075960002141	loss	NaN	n/a	n/a	FF017.jpg	FF018.jpg
11.1653088000021	3.00111839998863	decision	2.03467900000396	left	F	FF035.jpg	FF036.jpg
14.7186001999944	1.00057740000193	win	NaN	n/a	n/a	FF035.jpg	FF036.jpg
21.6740392000065	3.00167359999614	decision	2.28568229998928	left	F	FF021.jpg	FF022.jpg
25.2270591999986	1.00079469999764	loss	NaN	n/a	n/a	FF021.jpg	FF022.jpg
32.1829671000014	3.00030849999166	decision	2.2860129000037	left	M	MF025.jpg	MF026.jpg
35.7359791999916	1.00059979999787	loss	NaN	n/a	n/a	MF025.jpg	MF026.jpg
38.505173499987	3.00038199999835	decision	2.53515999999945	right	M	MF027.jpg	MF028.jpg
42.0581184999901	1.0008538000111	loss	NaN	n/a	n/a	MF027.jpg	MF028.jpg
44.8271794999891	3.0008075000078	decision	2.53647190000629	right	M	MF023.jpg	MF024.jpg
48.3801195000124	1.00079759999062	win	NaN	n/a	n/a	MF023.jpg	MF024.jpg
51.1490830999974	3.00049100001343	decision	2.28434660000494	right	F	FF037.jpg	FF038.jpg
54.7020255000098	1.00061769998865	win	NaN	n/a	n/a	FF037.jpg	FF038.jpg
59.5562186999887	3.00067239999771	decision	2.03428290001466	right	M	MF011.jpg	MF012.jpg
63.1088821000012	1.00078269999358	loss	NaN	n/a	n/a	MF011.jpg	MF012.jpg
67.9630712000071	3.00133589998586	decision	2.28451669999049	left	F	FF009.jpg	FF010.jpg
71.5160436999868	1.00079250000999	win	NaN	n/a	n/a	FF009.jpg	FF010.jpg
74.2846467999916	3.00197690000641	decision	2.28591239999514	right	F	FF027.jpg	FF028.jpg
77.8379541999893	1.00080650000018	win	NaN	n/a	n/a	FF027.jpg	FF028.jpg
82.6921272999898	3.00034349999623	decision	2.5351816000184	left	F	FF015.jpg	FF016.jpg
86.2445735000074	1.00078619999113	loss	NaN	n/a	n/a	FF015.jpg	FF016.jpg
93.2009095000103	3.00090539999655	decision	2.03379940000013	right	M	MF029.jpg	MF030.jpg
96.7537584000092	1.00065979998908	loss	NaN	n/a	n/a	MF029.jpg	MF030.jpg
101.607592299988	3.00149340002099	decision	2.78577030001907	left	M	MF015.jpg	MF016.jpg
105.160604600009	1.00083459998132	win	NaN	n/a	n/a	MF015.jpg	MF016.jpg
112.116679400002	3.00170520000393	decision	2.03381769999396	right	M	MF007.jpg	MF008.jpg
115.669513900008	1.00077819998842	win	NaN	n/a	n/a	MF007.jpg	MF008.jpg
120.523556400003	3.00094259998878	decision	2.30149089999031	right	M	MF017.jpg	MF018.jpg
124.076584399998	1.00088050001068	win	NaN	n/a	n/a	MF017.jpg	MF018.jpg
126.828942199994	3.00132060001488	decision	2.53522029999294	left	F	FF033.jpg	FF034.jpg
130.381460500008	1.000790399994	win	NaN	n/a	n/a	FF033.jpg	FF034.jpg
133.150697400008	3.00066349998815	decision	2.0353269999905	left	F	FF007.jpg	FF008.jpg
136.70350589999	1.0009410000057	loss	NaN	n/a	n/a	FF007.jpg	FF008.jpg
139.472839399998	3.00081520000822	decision	2.53552150001633	left	F	FF023.jpg	FF024.jpg
143.0254556	1.00112669999362	loss	NaN	n/a	n/a	FF023.jpg	FF024.jpg
156.287004499987	3.00061139999889	decision	2.28610650001792	left	M	MF009.jpg	MF010.jpg
159.839668100001	1.00091350000002	loss	NaN	n/a	n/a	MF009.jpg	MF010.jpg
164.693873599987	3.00155640000594	decision	2.55092270000023	left	F	FF001.jpg	FF002.jpg
168.246652200003	1.00075010000728	win	NaN	n/a	n/a	FF001.jpg	FF002.jpg
171.015578199993	3.00056260000565	decision	2.80141010001535	left	M	MF019.jpg	MF020.jpg
174.568277599989	1.00088269999833	loss	NaN	n/a	n/a	MF019.jpg	MF020.jpg
181.524309400003	3.00064049998764	decision	2.54823179999948	left	F	FF031.jpg	FF032.jpg
185.077319700009	1.00102759999572	loss	NaN	n/a	n/a	FF031.jpg	FF032.jpg
189.947891699994	3.00107399999979	decision	2.03484840001329	right	M	MF005.jpg	MF006.jpg
193.501089400001	1.00085549999494	win	NaN	n/a	n/a	MF005.jpg	MF006.jpg
196.270144500013	3.00055869997595	decision	2.8023930999916	right	F	FF019.jpg	FF020.jpg
199.8229689	1.00096730000223	win	NaN	n/a	n/a	FF019.jpg	FF020.jpg
