onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.651742300018668	3.00134769990109	decision	1.53210940002464	left	F	FF017.jpg	FF018.jpg
4.20135130011477	1.00012520002201	loss	NaN	n/a	n/a	FF017.jpg	FF018.jpg
11.1849970999174	3.00008310005069	decision	1.78225250006653	right	F	FF035.jpg	FF036.jpg
14.7348818001337	1.01679479982704	win	NaN	n/a	n/a	FF035.jpg	FF036.jpg
21.7183604000602	3.00093999993987	decision	2.03406199999154	left	F	FF021.jpg	FF022.jpg
25.2681887999643	1.00020590005443	loss	NaN	n/a	n/a	FF021.jpg	FF022.jpg
32.2351923999377	3.00129240006208	decision	2.28368570003659	right	M	MF025.jpg	MF026.jpg
35.7852197000757	1.0163308000192	loss	NaN	n/a	n/a	MF025.jpg	MF026.jpg
38.5686027000193	3.0023221001029	decision	2.03355340007693	left	M	MF027.jpg	MF028.jpg
42.1186866001226	1.01632709987462	loss	NaN	n/a	n/a	MF027.jpg	MF028.jpg
44.9020031001419	3.00095429993235	decision	2.0332392998971	right	M	MF023.jpg	MF024.jpg
48.451778100105	1.00007999991067	win	NaN	n/a	n/a	MF023.jpg	MF024.jpg
51.2185373001266	3.00045369984582	decision	2.29911139979959	left	F	FF037.jpg	FF038.jpg
54.7688301000744	1.01634159986861	win	NaN	n/a	n/a	FF037.jpg	FF038.jpg
59.651874900097	3.00114870001562	decision	2.03283019992523	right	M	MF011.jpg	MF012.jpg
63.2018778000493	1.00022380007431	loss	NaN	n/a	n/a	MF011.jpg	MF012.jpg
68.0687675999943	3.00035870005377	decision	2.03236660012044	right	F	FF009.jpg	FF010.jpg
71.6189159001224	1.01666829991154	win	NaN	n/a	n/a	FF009.jpg	FF010.jpg
74.4022993999533	3.00138960010372	decision	2.29886190011166	right	F	FF027.jpg	FF028.jpg
77.9520751999225	1.0167145000305	win	NaN	n/a	n/a	FF027.jpg	FF028.jpg
82.8356775001157	3.00090889981948	decision	2.03229809994809	left	F	FF015.jpg	FF016.jpg
86.3857736999635	1.01631370000541	loss	NaN	n/a	n/a	FF015.jpg	FF016.jpg
93.3691678000614	3.00091829989105	decision	1.78226720006205	right	M	MF029.jpg	MF030.jpg
96.9190170001239	1.01659589982592	loss	NaN	n/a	n/a	MF029.jpg	MF030.jpg
101.802488000132	3.00112359994091	decision	1.78303859988227	right	M	MF015.jpg	MF016.jpg
