onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.029263	1.938756	choice_friend	1.938756	4	high	2	4
9.282772	1.000000	outcome_friend_recip	1.938756	4	high	2	4
12.100696	1.650489	choice_friend	1.650489	8	high	2	8
17.353807	1.000000	outcome_friend_defect	1.650489	8	high	2	8
23.510204	1.940757	choice_stranger	1.940757	4	low	4	8
28.762608	1.000000	outcome_stranger_recip	1.940757	4	low	4	8
33.198840	1.635450	choice_friend	1.635450	8	high	2	8
38.451653	1.000000	outcome_friend_recip	1.635450	8	high	2	8
42.877277	1.490583	choice_computer	1.490583	2	low	2	8
48.130104	1.000000	outcome_computer_recip	1.490583	2	low	2	8
57.399487	2.034460	choice_computer	2.034460	0	low	0	2
65.460820	1.706605	choice_computer	1.706605	0	low	0	4
73.636470	1.647414	choice_stranger	1.647414	0	low	0	4
86.439770	1.878308	choice_friend	1.878308	2	high	0	2
93.192460	1.000000	outcome_friend_defect	1.878308	2	high	0	2
96.001945	2.182580	choice_computer	2.182580	2	low	2	8
101.254550	1.000000	outcome_computer_recip	2.182580	2	low	2	8
104.184680	1.999282	choice_stranger	1.999282	2	low	2	8
109.437490	1.000000	outcome_stranger_defect	1.999282	2	low	2	8
113.976715	2.307877	choice_stranger	2.307877	0	low	0	8
125.384040	1.600277	choice_stranger	1.600277	2	low	2	8
130.641370	1.000000	outcome_stranger_recip	1.600277	2	low	2	8
136.789980	2.261019	choice_stranger	2.261019	2	low	2	4
143.543430	1.000000	outcome_stranger_defect	2.261019	2	low	2	4
146.357990	1.526229	choice_friend	1.526229	4	high	2	4
153.110380	1.000000	outcome_friend_defect	1.526229	4	high	2	4
155.924100	1.576855	choice_computer	1.576855	0	low	0	8
163.986180	1.997992	choice_computer	1.997992	2	low	2	8
170.739360	1.000000	outcome_computer_defect	1.997992	2	low	2	8
175.163540	2.620934	choice_computer	2.620934	0	low	0	8
184.840470	2.326919	choice_stranger	2.326919	4	high	0	4
190.091870	1.000000	outcome_stranger_recip	2.326919	4	high	0	4
192.904050	1.696646	choice_computer	1.696646	0	low	0	4
200.969220	2.348284	choice_computer	2.348284	2	low	2	8
207.722410	1.000000	outcome_computer_defect	2.348284	2	low	2	8
210.540150	1.827221	choice_friend	1.827221	2	high	0	2
215.791960	1.000000	outcome_friend_recip	1.827221	2	high	0	2
218.609420	2.157478	choice_friend	2.157478	8	high	4	8
226.862350	1.000000	outcome_friend_defect	2.157478	8	high	4	8
229.676540	2.156713	choice_friend	2.156713	4	high	0	4
236.427670	1.000000	outcome_friend_defect	2.156713	4	high	0	4
239.352580	1.864728	choice_stranger	1.864728	0	low	0	2
250.536700	2.413078	choice_friend	2.413078	8	high	2	8
255.789230	1.000000	outcome_friend_recip	2.413078	8	high	2	8
258.599980	1.917043	choice_computer	1.917043	0	low	0	2
268.171700	1.811593	choice_friend	1.811593	8	high	0	8
273.424350	1.000000	outcome_friend_defect	1.811593	8	high	0	8
276.235000	1.814922	choice_computer	1.814922	2	low	2	4
282.987950	1.000000	outcome_computer_defect	1.814922	2	low	2	4
285.805360	1.911172	choice_friend	1.911172	4	high	0	4
291.057250	1.000000	outcome_friend_recip	1.911172	4	high	0	4
300.441650	2.258637	choice_stranger	2.258637	2	low	2	8
307.195220	1.000000	outcome_stranger_recip	2.258637	2	low	2	8
311.735720	1.664747	choice_stranger	1.664747	2	high	0	2
316.986540	1.000000	outcome_stranger_recip	1.664747	2	high	0	2
321.525670	2.224718	choice_stranger	2.224718	0	low	0	8
332.709720	1.873643	choice_friend	1.873643	4	low	4	8
340.964750	1.000000	outcome_friend_recip	1.873643	4	low	4	8
345.387900	1.778961	choice_computer	1.778961	2	low	2	4
350.641100	1.000000	outcome_computer_recip	1.778961	2	low	2	4
353.563870	1.735844	choice_stranger	1.735844	4	low	4	8
358.819400	1.000000	outcome_stranger_defect	1.735844	4	low	4	8
366.472930	1.293683	choice_computer	1.293683	8	high	4	8
371.725160	1.000000	outcome_computer_defect	1.293683	8	high	4	8
379.388200	2.895004	choice_friend	2.895004	8	high	2	8
387.641360	1.000000	outcome_friend_defect	2.895004	8	high	2	8
393.796900	1.885771	choice_stranger	1.885771	2	low	2	8
399.048900	1.000000	outcome_stranger_defect	1.885771	2	low	2	8
403.475430	2.657175	choice_computer	2.657175	4	low	4	8
411.730830	1.000000	outcome_computer_recip	2.657175	4	low	4	8
414.545380	2.121101	choice_friend	2.121101	0	low	0	8
432.296050	2.136590	choice_stranger	2.136590	2	low	2	4
439.048980	1.000000	outcome_stranger_recip	2.136590	2	low	2	4
