onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.610258299973793	3.00089889997616	decision	1.533292899956	left	S	SD001.jpg	SD002.jpg
4.16034299996682	1.00028489995748	win	NaN	n/a	n/a	SD001.jpg	SD002.jpg
11.0936158000259	3.00158759998158	decision	1.28315539995674	right	S	SD003.jpg	SD004.jpg
14.6437336999224	1.0166863000486	loss	NaN	n/a	n/a	SD003.jpg	SD004.jpg
17.3771675999742	3.00097609998193	decision	1.28238620003685	right	S	SD005.jpg	SD006.jpg
20.9272487999406	1.01691950007807	win	NaN	n/a	n/a	SD005.jpg	SD006.jpg
23.66049629997	3.00186319998465	decision	1.28380480001215	left	D	DD001.jpg	DD002.jpg
27.2106646000175	1.01676239992958	win	NaN	n/a	n/a	DD001.jpg	DD002.jpg
32.0607219999656	3.00186890002806	decision	1.03251960000489	right	D	DD003.jpg	DD004.jpg
35.6106526999502	1.00026040000375	loss	NaN	n/a	n/a	DD003.jpg	DD004.jpg
42.5273833000101	3.00085439998657	decision	1.03403159999289	right	S	SD007.jpg	SD008.jpg
46.0779771999223	1.01612200005911	loss	NaN	n/a	n/a	SD007.jpg	SD008.jpg
50.9276583999163	3.00134240009356	decision	1.03343050007243	right	S	SD009.jpg	SD010.jpg
54.4775123000145	1.01670949999243	win	NaN	n/a	n/a	SD009.jpg	SD010.jpg
59.3277647999348	3.00066790007986	decision	1.28413290006574	left	D	DD005.jpg	DD006.jpg
62.8776734999847	1.00004069996066	loss	NaN	n/a	n/a	DD005.jpg	DD006.jpg
65.6111190000083	3.00251489994116	decision	1.03378339996561	right	D	DD007.jpg	DD008.jpg
69.1610781999771	1.00001289998181	win	NaN	n/a	n/a	DD007.jpg	DD008.jpg
71.8943823999725	3.00109859998338	decision	1.03310899995267	left	D	DD009.jpg	DD010.jpg
75.4444416000042	1.0169669999741	win	NaN	n/a	n/a	DD009.jpg	DD010.jpg
78.1945719999494	3.00187849998474	decision	1.28356790007092	left	D	DD011.jpg	DD012.jpg
81.7444778999779	1.00011170003563	loss	NaN	n/a	n/a	DD011.jpg	DD012.jpg
86.578533199965	3.00138719996903	decision	1.03289330005646	left	S	SD011.jpg	SD012.jpg
90.1280289000133	1.01660119998269	loss	NaN	n/a	n/a	SD011.jpg	SD012.jpg
92.8781653000042	3.0011217999272	decision	1.03316959994845	left	S	SD013.jpg	SD014.jpg
96.4281927000266	1.0165436998941	win	NaN	n/a	n/a	SD013.jpg	SD014.jpg
103.361622600001	3.0011067999294	decision	1.03245489997789	right	S	SD015.jpg	SD016.jpg
106.911990399938	1.01610000000801	win	NaN	n/a	n/a	SD015.jpg	SD016.jpg
109.661640499951	3.00159650004935	decision	1.03293490002397	right	D	DD013.jpg	DD014.jpg
113.211603499949	1.01661030005198	win	NaN	n/a	n/a	DD013.jpg	DD014.jpg
120.162111899932	3.00116420001723	decision	1.03308660001494	left	S	SD017.jpg	SD018.jpg
