onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.610580499982461	3.00138099992182	decision	1.7826592000201344	left	S	SD001.jpg	SD002.jpg
4.16033739992417	1.00062220008112	win	n/a	n/a	n/a	SD001.jpg	SD002.jpg
11.0939592999639	3.00067420001142	decision	2.2824787000427023	right	S	SD003.jpg	SD004.jpg
14.6441111000022	1.00023459992371	loss	n/a	n/a	n/a	SD003.jpg	SD004.jpg
17.3776519999374	3.00125920004211	decision	2.2842324000084773	right	S	SD005.jpg	SD006.jpg
20.9275899999775	1.01655259996187	win	n/a	n/a	n/a	SD005.jpg	SD006.jpg
23.6778043999802	3.0010454999283	decision	1.5325977000175044	left	D	DD001.jpg	DD002.jpg
27.2278391999425	1.01668140001129	win	n/a	n/a	n/a	DD001.jpg	DD002.jpg
32.0774765999522	3.00027019996196	decision	1.7831768000032753	left	D	DD003.jpg	DD004.jpg
35.6274624000071	1.00040059990715	loss	n/a	n/a	n/a	DD003.jpg	DD004.jpg
42.5444431999931	3.00166409998201	decision	2.799785399925895	left	S	SD007.jpg	SD008.jpg
46.0946108999196	1.01645520003513	loss	n/a	n/a	n/a	SD007.jpg	SD008.jpg
50.9445848999312	3.00027620000765	decision	2.283222600002773	left	S	SD009.jpg	SD010.jpg
54.4939779000124	1.00053039996419	win	n/a	n/a	n/a	SD009.jpg	SD010.jpg
59.3279519999633	3.04948729998432	decision	3.048940600012429	left	D	DD005.jpg	DD006.jpg
62.9276030999608	1.00021960004233	loss	n/a	n/a	n/a	DD005.jpg	DD006.jpg
65.6612341	3.00134239997715	decision	2.0326133999042213	right	D	DD007.jpg	DD008.jpg
69.2110934999073	1.00002690008841	win	n/a	n/a	n/a	DD007.jpg	DD008.jpg
71.944477199926	3.00156510004308	decision	2.283902700059116	left	D	DD009.jpg	DD010.jpg
75.4942508999957	1.00063299993053	win	n/a	n/a	n/a	DD009.jpg	DD010.jpg
78.228328499943	3.00030359998345	decision	2.7991779999574646	left	D	DD011.jpg	DD012.jpg
81.7782359999837	1.0165625999216	loss	n/a	n/a	n/a	DD011.jpg	DD012.jpg
86.6284452999244	3.00089180003852	decision	2.0321780000813305	left	S	SD011.jpg	SD012.jpg
90.178229699959	1.0164369000122	loss	n/a	n/a	n/a	SD011.jpg	SD012.jpg
92.9115256000077	3.00053849990945	decision	2.7985773999243975	right	S	SD013.jpg	SD014.jpg
96.4613403999247	1.00023070001043	win	n/a	n/a	n/a	SD013.jpg	SD014.jpg
103.378496099962	3.29933179996442	decision	3.2987794999498874	left	S	SD015.jpg	SD016.jpg
