task	run	echo	parameter	status	eras_present	e11_unique_values	xa30_unique_values	xa60_unique_values	e11_n_values	xa30_n_values	xa60_n_values
ugr	2	4	AcquisitionDuration	varies_within_era	XA30;XA60		439.5;439.502	439.5;439.502;453.5;453.502	0	2	4
ugr	2	4	AcquisitionMatrixPE	identical_across_eras	E11;XA30;XA60	80	80	80	1	1	1
ugr	2	4	AcquisitionNumber	identical_across_eras	E11;XA30;XA60	1	1	1	1	1	1
ugr	2	4	BandwidthPerPixelPhaseEncode	identical_across_eras	E11;XA30;XA60	51.02	51.02	51.02	1	1	1
ugr	2	4	BaseResolution	identical_across_eras	E11;XA30;XA60	80	80	80	1	1	1
ugr	2	4	BidsGuess	varies_within_era	E11;XA30;XA60	"[""func"",""_acq-epfid2p2m3_dir-AP_run-11_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-12_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-14_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-15_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-17_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-23_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-26_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-29_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-30_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-31_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-32_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-33_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-34_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-35_echo-4_bold""];[""func"",""_acq-epfid2p2m3_dir-AP_run-36_echo-4_bold""]"	"[""func"",""_acq-epfid2p2_dir-AP_run-13_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-37_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-42_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-45_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-9_echo-4_bold""]"	"[""func"",""_acq-epfid2p2_dir-AP_run-13_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-14_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-17_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-19_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-21_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-22_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-25_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-29_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-33_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-37_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-38_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-39_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-41_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-42_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-43_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-44_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-49_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-AP_run-52_echo-4_bold""];[""func"",""_acq-epfid2p2_dir-RL_run-13_echo-4_bold""]"	15	5	19
ugr	2	4	BodyPartExamined	identical_across_eras	E11;XA30;XA60	"""BRAIN"""	"""BRAIN"""	"""BRAIN"""	1	1	1
ugr	2	4	CoilCombinationMethod	identical_across_eras	E11;XA30;XA60	"""Sum of Squares"""	"""Sum of Squares"""	"""Sum of Squares"""	1	1	1
ugr	2	4	CoilString	identical_across_eras	XA30;XA60		"""HeadNeck_20"""	"""HeadNeck_20"""	0	1	1
ugr	2	4	ConsistencyInfo	insufficient_cross_era_coverage	E11	"""N4_VE11E_LATEST_20181129"""			1	0	0
ugr	2	4	ConversionSoftware	identical_across_eras	E11;XA30;XA60	"""dcm2niix"""	"""dcm2niix"""	"""dcm2niix"""	1	1	1
ugr	2	4	ConversionSoftwareVersion	identical_across_eras	E11;XA30;XA60	"""v1.0.20240202"""	"""v1.0.20240202"""	"""v1.0.20240202"""	1	1	1
ugr	2	4	DerivedVendorReportedEchoSpacing	identical_across_eras	E11;XA30;XA60	0.000490004	0.000490004	0.000490004	1	1	1
ugr	2	4	DwellTime	identical_across_eras	E11;XA30;XA60	2.5e-06	2.5e-06	2.5e-06	1	1	1
ugr	2	4	EchoNumber	identical_across_eras	E11;XA30;XA60	4	4	4	1	1	1
ugr	2	4	EchoTime	identical_across_eras	E11;XA30;XA60	0.06702	0.06702	0.06702	1	1	1
ugr	2	4	EchoTrainLength	identical_across_eras	E11;XA30;XA60	34	34	34	1	1	1
ugr	2	4	EffectiveEchoSpacing	identical_across_eras	E11;XA30;XA60	0.000245002	0.000245002	0.000245002	1	1	1
ugr	2	4	FlipAngle	varies_within_era	E11;XA30;XA60	20;50	50	50	2	1	1
ugr	2	4	FrequencyEncodingSteps	identical_across_eras	XA30;XA60		80	80	0	1	1
ugr	2	4	HeudiconvVersion	identical_across_eras	E11;XA30;XA60	"""1.4.0"""	"""1.4.0"""	"""1.4.0"""	1	1	1
ugr	2	4	ImageComments	varies_within_era	E11;XA30;XA60	"""Unaliased MB3/PE4/LB SENSE1+"""	"""Project: Smith-SRA, Unaliased MB3/PE4/LB SENSE1++"";""Unaliased MB3/PE4/LB SENSE1++"";""Unaliased MB3/PE4/LB"""	"""Not for diagnostic use, Project: Smith-SRA, Unaliased MB3/PE4/LB SENSE1++"";""Not for diagnostic use, Smith-SRA-10590-2, Unaliased MB3/PE4/LB SENSE1++"""	1	3	2
ugr	2	4	ImageOrientationText	varies_within_era	E11	"""Tra"";""Tra>Cor(-0.5)"";""Tra>Cor(-0.8)"";""Tra>Cor(-0.9)"";""Tra>Cor(-1.2)"";""Tra>Cor(-1.4)"";""Tra>Cor(-1.5)"";""Tra>Cor(-1.8)"";""Tra>Cor(-10.0)"";""Tra>Cor(-10.2)"";""Tra>Cor(-10.5)>Sag(0.1)"";""Tra>Cor(-10.6)"";""Tra>Cor(-10.7)"";""Tra>Cor(-10.8)"";""Tra>Cor(-11.3)"";""Tra>Cor(-11.4)"";""Tra>Cor(-11.5)>Sag(-0.4)"";""Tra>Cor(-12.0)"";""Tra>Cor(-12.1)"";""Tra>Cor(-12.2)"";""Tra>Cor(-12.3)"";""Tra>Cor(-12.4)"";""Tra>Cor(-15.0)"";""Tra>Cor(-16.4)>Sag(-0.9)"";""Tra>Cor(-16.9)"";""Tra>Cor(-17.4)"";""Tra>Cor(-18.6)"";""Tra>Cor(-19.8)"";""Tra>Cor(-2.4)"";""Tra>Cor(-2.5)"";""Tra>Cor(-2.8)"";""Tra>Cor(-20.5)>Sag(0.2)"";""Tra>Cor(-24.3)"";""Tra>Cor(-3.1)"";""Tra>Cor(-3.1)>Sag(0.0)"";""Tra>Cor(-3.2)>Sag(0.6)"";""Tra>Cor(-3.3)"";""Tra>Cor(-3.6)"";""Tra>Cor(-3.6)>Sag(0.6)"";""Tra>Cor(-3.7)"";""Tra>Cor(-3.8)>Sag(2.4)"";""Tra>Cor(-4.0)"";""Tra>Cor(-4.3)"";""Tra>Cor(-4.5)>Sag(0.2)"";""Tra>Cor(-4.6)"";""Tra>Cor(-4.6)>Sag(-0.1)"";""Tra>Cor(-4.7)"";""Tra>Cor(-4.8)"";""Tra>Cor(-4.9)"";""Tra>Cor(-5.1)>Sag(-0.0)"";""Tra>Cor(-5.3)"";""Tra>Cor(-5.8)"";""Tra>Cor(-5.9)>Sag(-0.0)"";""Tra>Cor(-6.0)"";""Tra>Cor(-6.1)"";""Tra>Cor(-6.5)"";""Tra>Cor(-6.5)>Sag(3.6)"";""Tra>Cor(-6.6)"";""Tra>Cor(-6.9)"";""Tra>Cor(-7.2)"";""Tra>Cor(-7.5)"";""Tra>Cor(-7.9)>Sag(-0.0)"";""Tra>Cor(-8.0)>Sag(3.0)"";""Tra>Cor(-8.2)"";""Tra>Cor(-8.3)"";""Tra>Cor(-9.9)>Sag(-0.0)"";""Tra>Cor(0.1)"";""Tra>Cor(0.4)>Sag(-0.0)"";""Tra>Cor(0.8)"";""Tra>Cor(0.9)"";""Tra>Cor(1.1)"";""Tra>Cor(1.4)"";""Tra>Cor(11.4)"";""Tra>Cor(12.3)"";""Tra>Cor(13.0)"";""Tra>Cor(17.1)"";""Tra>Cor(2.1)"";""Tra>Cor(2.2)"";""Tra>Cor(2.5)>Sag(-0.1)"";""Tra>Cor(2.8)"";""Tra>Cor(3.2)"";""Tra>Cor(3.4)"";""Tra>Cor(3.5)>Sag(0.3)"";""Tra>Cor(3.9)"";""Tra>Cor(4.2)"";""Tra>Cor(4.3)>Sag(-0.6)"";""Tra>Cor(4.6)"";""Tra>Cor(5.1)>Sag(3.0)"";""Tra>Cor(5.2)"";""Tra>Cor(5.3)"";""Tra>Cor(5.8)"";""Tra>Cor(6.5)"";""Tra>Cor(6.9)"";""Tra>Cor(8.1)"";""Tra>Cor(8.3)"";""Tra>Cor(9.8)"";""Tra>Sag(2.6)"";""Tra>Sag(2.8)>Cor(-2.1)"";""Tra>Sag(4.5)"";""Tra>Sag(5.8)"";""Tra>Sag(5.9)>Cor(-0.0)"";""Tra>Sag(7.0)>Cor(-0.3)"""			102	0	0
ugr	2	4	ImageType	differs_systematically_by_era	E11;XA30;XA60	"[""ORIGINAL"",""PRIMARY"",""M"",""MB"",""TE4"",""ND"",""NORM"",""MOSAIC""]"	"[""ORIGINAL"",""PRIMARY"",""FMRI"",""NONE""]"	"[""ORIGINAL"",""PRIMARY"",""FMRI"",""NONE""]"	1	1	1
ugr	2	4	ImageTypeText	differs_systematically_by_era	XA30;XA60		"[""ORIGINAL"",""PRIMARY"",""M"",""MB"",""TE4"",""NORM"",""DIS2D""]"	"[""ORIGINAL"",""PRIMARY"",""M"",""MB"",""TE4"",""ND"",""NORM""]"	0	1	1
ugr	2	4	ImagingFrequency	varies_within_era	E11;XA30;XA60	123.249117;123.249129;123.24913;123.249131;123.249187;123.249196;123.249201;123.24921;123.249248;123.249259;123.24928;123.249286;123.249304;123.249313;123.249319;123.249329;123.249335;123.249341;123.249346;123.249351;123.249362;123.249366;123.249379;123.24938;123.249383;123.249385;123.249389;123.249393;123.249397;123.249402;123.249414;123.249449;123.249452;123.249477;123.249485;123.2495;123.249591;123.249678;123.255426;123.255462;123.255474;123.255507;123.255525;123.25553;123.255574;123.255582;123.255598;123.255608;123.25561;123.255611;123.255612;123.255618;123.255619;123.255626;123.255629;123.255634;123.255643;123.255644;123.255645;123.25565;123.255653;123.255655;123.255659;123.255662;123.255666;123.255667;123.255668;123.255674;123.255675;123.255676;123.255678;123.255683;123.255688;123.255693;123.255694;123.255696;123.255701;123.255704;123.255705;123.255707;123.255708;123.255711;123.255722;123.255723;123.255725;123.255726;123.255727;123.255729;123.255733;123.255736;123.255742;123.255744;123.25575;123.255752;123.255755;123.255758;123.255759;123.255761;123.255766;123.255776;123.255778;123.25579;123.255792;123.255793;123.255794;123.255799;123.255807;123.25581;123.255811;123.255812;123.255819;123.25582;123.255826;123.255827;123.255829;123.255836;123.255837;123.25584;123.255846;123.255854;123.255865;123.255875;123.255877;123.255879;123.25588;123.255883;123.255886;123.255888;123.255897;123.2559;123.255901;123.255907;123.255918;123.255934;123.255938;123.255939;123.25594;123.255945;123.255961;123.255968;123.255983;123.255984;123.255985;123.255986;123.255999;123.256013;123.256022;123.256026;123.256036;123.256087;123.256099;123.256123;123.256127;123.256135;123.25614;123.256145;123.256174;123.256175;123.256197;123.256231;123.256242;123.256281;123.256284;123.256296;123.256317;123.256436;123.25644;123.256442	123.248456;123.249008;123.249033;123.249035;123.249041;123.24905;123.249092;123.249132;123.249141;123.249145;123.249154;123.249179;123.249183;123.249188;123.249213;123.249216;123.249273;123.249433	123.236751;123.236786;123.236788;123.236828;123.236834;123.236837;123.23684;123.236841;123.236856;123.23686;123.236869;123.236874;123.23688;123.236884;123.236888;123.236889;123.236891;123.236897;123.236903;123.236905;123.236909;123.23691;123.236911;123.236914;123.236919;123.236921;123.236923;123.236939;123.236943;123.236951;123.236952;123.236953;123.236954;123.236967;123.236969;123.23697;123.236974;123.236985;123.236987;123.236991;123.236995;123.236996;123.23701;123.237011;123.237014;123.237015;123.237018;123.237026;123.23703;123.237038;123.237039;123.237041;123.237045;123.237048;123.237051;123.237053;123.237057;123.237058;123.23707;123.237072;123.237073;123.237074;123.237076;123.237079;123.237098;123.23711;123.237111;123.237113;123.237114;123.237116;123.237137;123.237163;123.237184;123.237227;123.23723;123.237277;123.248951;123.248965;123.248972;123.248981;123.248982;123.248986;123.248994;123.248996;123.249004;123.249008;123.249011;123.249022;123.249035;123.249072;123.249088;123.249096;123.249097;123.249098;123.249107;123.249113;123.249122;123.249124;123.24913;123.249135;123.249136;123.249147;123.249149;123.249151;123.249154;123.249155;123.249158;123.249161;123.24917;123.249171;123.249172;123.249175;123.249178;123.249179;123.249183;123.249199;123.2492;123.249201;123.249208;123.249209;123.249217;123.249224;123.249227;123.249235;123.24924;123.24927;123.249275;123.249276;123.249282	168	18	129
ugr	2	4	InPlanePhaseEncodingDirectionDICOM	varies_within_era	E11;XA30;XA60	"""COL"""	"""COL"""	"""COL"";""ROW"""	1	1	2
ugr	2	4	MRAcquisitionType	identical_across_eras	E11;XA30;XA60	"""2D"""	"""2D"""	"""2D"""	1	1	1
ugr	2	4	MTState	identical_across_eras	XA30;XA60		false	false	0	1	1
ugr	2	4	MagneticFieldStrength	identical_across_eras	E11;XA30;XA60	3	3	3	1	1	1
ugr	2	4	Manufacturer	identical_across_eras	E11;XA30;XA60	"""Siemens"""	"""Siemens"""	"""Siemens"""	1	1	1
ugr	2	4	ManufacturersModelName	differs_systematically_by_era	E11;XA30;XA60	"""Prisma"""	"""MAGNETOM Prisma"""	"""MAGNETOM Prisma"""	1	1	1
ugr	2	4	MatrixCoilMode	identical_across_eras	E11;XA30;XA60	"""GRAPPA"""	"""GRAPPA"""	"""GRAPPA"""	1	1	1
ugr	2	4	Modality	identical_across_eras	E11;XA30;XA60	"""MR"""	"""MR"""	"""MR"""	1	1	1
ugr	2	4	MultibandAccelerationFactor	identical_across_eras	E11;XA30	3	3		1	1	0
ugr	2	4	NonlinearGradientCorrection	differs_systematically_by_era	E11;XA30;XA60	false	true	false	1	1	1
ugr	2	4	ParallelAcquisitionTechnique	identical_across_eras	XA30;XA60		"""GRAPPA"""	"""GRAPPA"""	0	1	1
ugr	2	4	ParallelReductionFactorInPlane	identical_across_eras	E11;XA30;XA60	2	2	2	1	1	1
ugr	2	4	PartialFourier	identical_across_eras	E11;XA30;XA60	0.875	0.875	0.875	1	1	1
ugr	2	4	PartialFourierDirection	identical_across_eras	XA30;XA60		"""PHASE"""	"""PHASE"""	0	1	1
ugr	2	4	PercentPhaseFOV	identical_across_eras	E11;XA30;XA60	100	100	100	1	1	1
ugr	2	4	PercentSampling	identical_across_eras	E11;XA30;XA60	100	100	100	1	1	1
ugr	2	4	PhaseEncodingDirection	varies_within_era	E11;XA30;XA60	"""j-"""	"""j-"""	"""i"";""j-"""	1	1	2
ugr	2	4	PhaseEncodingSteps	differs_systematically_by_era	E11;XA30;XA60	69	80	80	1	1	1
ugr	2	4	PhaseResolution	identical_across_eras	E11;XA30;XA60	1	1	1	1	1	1
ugr	2	4	PixelBandwidth	identical_across_eras	E11;XA30;XA60	2500	2500	2500	1	1	1
ugr	2	4	ProcedureStepDescription	insufficient_cross_era_coverage	E11	"""Smith Lab^SRA"""			1	0	0
ugr	2	4	ProtocolName	identical_across_eras	E11;XA30;XA60	"""task-UGR_run2_CMRR_MB3_IP2_ME4_TR1615"""	"""task-UGR_run2_CMRR_MB3_IP2_ME4_TR1615"""	"""task-UGR_run2_CMRR_MB3_IP2_ME4_TR1615"""	1	1	1
ugr	2	4	PulseSequenceDetails	identical_across_eras	E11;XA30;XA60	"""%CustomerSeq%\\cmrr_mbep2d_bold"""	"""%CustomerSeq%\\cmrr_mbep2d_bold"""	"""%CustomerSeq%\\cmrr_mbep2d_bold"""	1	1	1
ugr	2	4	PulseSequenceName	identical_across_eras	XA30;XA60		"""epfid2d4_80"""	"""epfid2d4_80"""	0	1	1
ugr	2	4	ReceiveCoilActiveElements	varies_within_era	E11;XA30;XA60	"""HE1-4"";""HE1-4;NE1,2"";""HE3,4;NE1,2"""	"""HE1-4"";""HE1-4;NE1,2"""	"""HE1-4"";""HE1-4;NE1,2"";""HE2,4"";""HE3,4;NE1,2"""	3	2	4
ugr	2	4	ReceiveCoilName	identical_across_eras	E11;XA30;XA60	"""HeadNeck_20"""	"""HeadNeck_20"""	"""HeadNeck_20"""	1	1	1
ugr	2	4	ReconMatrixPE	identical_across_eras	E11;XA30;XA60	80	80	80	1	1	1
ugr	2	4	RefLinesPE	identical_across_eras	E11;XA30;XA60	58	58	58	1	1	1
ugr	2	4	RepetitionTime	identical_across_eras	E11;XA30;XA60	1.615	1.615	1.615	1	1	1
ugr	2	4	SAR	varies_within_era	E11	0.0126423;0.0134357;0.0142327;0.0146298;0.0149121;0.0149463;0.0151696;0.0154718;0.0155703;0.0156437;0.0156943;0.0157497;0.0160087;0.0164761;0.0165679;0.0166165;0.0166733;0.0167675;0.0170351;0.0171805;0.0172643;0.0175067;0.0175204;0.0179805;0.0184221;0.0184399;0.0187264;0.0189149;0.0192325;0.0196959;0.0198038;0.0199426;0.0220833;0.0222591;0.0231239;0.0243309;0.024655;0.0248723;0.0249831;0.0253399;0.0254269;0.0256402;0.0256682;0.0256951;0.0258121;0.0262362;0.0262881;0.0263082;0.0263342;0.0264614;0.0264965;0.0265317;0.0265956;0.026797;0.0269815;0.0273715;0.0275434;0.0275559;0.0276199;0.027806;0.0279354;0.0279394;0.0279461;0.0279982;0.0281498;0.0282384;0.0282975;0.0285099;0.0287349;0.028833;0.0288741;0.0289472;0.0289827;0.0290498;0.029111;0.0291151;0.0292794;0.0293004;0.0293518;0.0294553;0.0296768;0.0297526;0.0299474;0.0300676;0.0300732;0.030167;0.0301884;0.0302781;0.0303334;0.0303703;0.0303922;0.0304152;0.0305245;0.0305821;0.0307347;0.0307996;0.0308138;0.0309324;0.0309518;0.0309873;0.0310433;0.0310894;0.0311303;0.0311384;0.0311995;0.0312839;0.0313417;0.0313863;0.0313893;0.0313895;0.0314253;0.0314558;0.0314722;0.0316827;0.0317265;0.0318551;0.0318951;0.0320906;0.0321878;0.0321925;0.0323195;0.0323822;0.0323836;0.0326062;0.0326529;0.0327558;0.0327834;0.0329188;0.03299;0.0330052;0.0330148;0.03313;0.0332361;0.0332648;0.0332751;0.0332875;0.0334141;0.0334296;0.0334852;0.03361;0.0336322;0.0337508;0.0337762;0.0338356;0.0339427;0.0341536;0.0341867;0.0344059;0.0344729;0.0346389;0.0347708;0.0347809;0.0348716;0.0348976;0.0350035;0.0352631;0.0356714;0.035737;0.0358689;0.0359099;0.0361474;0.0363287;0.0364314;0.0367147;0.0373613;0.0374017;0.0376625;0.037713;0.0378302;0.0381987;0.0384231;0.0387217;0.0388028;0.0388859;0.0390774;0.0398334;0.0401975;0.0404178;0.0416367;0.0417321;0.0417779;0.0425176;0.0644196			183	0	0
ugr	2	4	ScanOptions	identical_across_eras	E11;XA30;XA60	"""PFP\\FS"""	"""PFP\\FS"""	"""PFP\\FS"""	1	1	1
ugr	2	4	ScanningSequence	identical_across_eras	E11;XA30;XA60	"""EP"""	"""EP"""	"""EP"""	1	1	1
ugr	2	4	SequenceName	insufficient_cross_era_coverage	E11	"""epfid2d4_80"""			1	0	0
ugr	2	4	SequenceVariant	identical_across_eras	E11;XA30;XA60	"""SK\\SS"""	"""SK\\SS"""	"""SK\\SS"""	1	1	1
ugr	2	4	SeriesDescription	identical_across_eras	E11;XA30;XA60	"""task-UGR_run2_CMRR_MB3_IP2_ME4_TR1615"""	"""task-UGR_run2_CMRR_MB3_IP2_ME4_TR1615"""	"""task-UGR_run2_CMRR_MB3_IP2_ME4_TR1615"""	1	1	1
ugr	2	4	SeriesNumber	varies_within_era	E11;XA30;XA60	11;12;14;15;17;23;26;29;30;31;32;33;34;35;36	13;37;42;45;9	13;14;17;19;21;22;25;29;33;37;38;39;41;42;43;44;49;52	15	5	18
