run_key	software_era	task	run	echo	parameter	value	era_modal_value	value_count	era_group_count	exception_type
sub-12013_ses-01_task-socialdoors_run-1	XA60	socialdoors	1	1	PhaseEncodingDirection	"""i"""	"""j-"""	1	145	within_era_nonmodal
sub-12013_ses-01_task-socialdoors_run-1	XA60	socialdoors	1	2	PhaseEncodingDirection	"""i"""	"""j-"""	1	145	within_era_nonmodal
sub-12013_ses-01_task-socialdoors_run-1	XA60	socialdoors	1	3	PhaseEncodingDirection	"""i"""	"""j-"""	1	145	within_era_nonmodal
sub-12013_ses-01_task-socialdoors_run-1	XA60	socialdoors	1	4	PhaseEncodingDirection	"""i"""	"""j-"""	1	145	within_era_nonmodal
sub-12013_ses-01_task-trust_run-1	XA60	trust	1	1	PhaseEncodingDirection	"""i"""	"""j-"""	1	122	within_era_nonmodal
sub-12013_ses-01_task-trust_run-1	XA60	trust	1	2	PhaseEncodingDirection	"""i"""	"""j-"""	1	122	within_era_nonmodal
sub-12013_ses-01_task-trust_run-1	XA60	trust	1	3	PhaseEncodingDirection	"""i"""	"""j-"""	1	122	within_era_nonmodal
sub-12013_ses-01_task-trust_run-1	XA60	trust	1	4	PhaseEncodingDirection	"""i"""	"""j-"""	1	122	within_era_nonmodal
sub-12013_ses-01_task-trust_run-2	XA60	trust	2	1	PhaseEncodingDirection	"""i"""	"""j-"""	1	114	within_era_nonmodal
sub-12013_ses-01_task-trust_run-2	XA60	trust	2	2	PhaseEncodingDirection	"""i"""	"""j-"""	1	114	within_era_nonmodal
sub-12013_ses-01_task-trust_run-2	XA60	trust	2	3	PhaseEncodingDirection	"""i"""	"""j-"""	1	114	within_era_nonmodal
sub-12013_ses-01_task-trust_run-2	XA60	trust	2	4	PhaseEncodingDirection	"""i"""	"""j-"""	1	114	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-1	XA60	ugr	1	1	PhaseEncodingDirection	"""i"""	"""j-"""	1	142	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-1	XA60	ugr	1	2	PhaseEncodingDirection	"""i"""	"""j-"""	1	142	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-1	XA60	ugr	1	3	PhaseEncodingDirection	"""i"""	"""j-"""	1	142	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-1	XA60	ugr	1	4	PhaseEncodingDirection	"""i"""	"""j-"""	1	142	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-2	XA60	ugr	2	1	PhaseEncodingDirection	"""i"""	"""j-"""	1	137	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-2	XA60	ugr	2	2	PhaseEncodingDirection	"""i"""	"""j-"""	1	137	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-2	XA60	ugr	2	3	PhaseEncodingDirection	"""i"""	"""j-"""	1	137	within_era_nonmodal
sub-12013_ses-01_task-ugr_run-2	XA60	ugr	2	4	PhaseEncodingDirection	"""i"""	"""j-"""	1	137	within_era_nonmodal
sub-10817_ses-01_task-ugr_run-1	E11	ugr	1	1	RepetitionTime	1.71	1.615	1	205	within_era_nonmodal
sub-10817_ses-01_task-ugr_run-1	E11	ugr	1	2	RepetitionTime	1.71	1.615	1	205	within_era_nonmodal
sub-10817_ses-01_task-ugr_run-1	E11	ugr	1	3	RepetitionTime	1.71	1.615	1	205	within_era_nonmodal
sub-10817_ses-01_task-ugr_run-1	E11	ugr	1	4	RepetitionTime	1.71	1.615	1	205	within_era_nonmodal
