subject	session	task	run	run_key	software_versions	software_era	echo	echo_time	n_volumes	brain_mask_voxels	mean_signal	median_temporal_standard_deviation	median_tsnr	median_standardized_dvars	median_lag1_autocorrelation	low_frequency_power_fraction	high_frequency_power_fraction	spectral_entropy	echo_file
10317	01	socialdoors	1	sub-10317_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	0.03154	218	75447	4307.491806636328	191.5944154376665	22.317412306935655	1.6514322162244912	0.10707662473478011	0.39381452262203365	0.31991218021545537	0.8862416377483466	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10317	01	socialdoors	1	sub-10317_ses-01_task-socialdoors_run-1	syngo MR E11	E11	3	0.04928	218	75447	3071.8831361542548	178.92849064106838	16.303084298128443	1.6236671184128304	0.10929011901974862	0.3996663357714535	0.3174166997494121	0.886861931610921	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10317	01	socialdoors	1	sub-10317_ses-01_task-socialdoors_run-1	syngo MR E11	E11	4	0.06702	218	75447	2192.8758022206025	167.44210554786895	11.565144718138145	1.627054089620909	0.10301798341825164	0.3935005103201383	0.319792874013939	0.8904243682879425	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10317	01	trust	1	sub-10317_ses-01_task-trust_run-1	syngo MR E11	E11	1	0.0138	280	75521	6175.474492099812	232.23444506358726	26.775322787868102	1.6397184564118774	0.1115989135957664	0.4054429342508873	0.3160093719800592	0.8870188257780298	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10317	01	trust	1	sub-10317_ses-01_task-trust_run-1	syngo MR E11	E11	2	0.03154	280	75521	4397.440336128255	209.4115479480051	20.78677435927315	1.5829648436591657	0.1427227520057883	0.4227011602273108	0.3079534326213694	0.8774258121319328	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10317	01	trust	1	sub-10317_ses-01_task-trust_run-1	syngo MR E11	E11	3	0.04928	280	75521	3131.7985036280484	195.46604355542706	15.124121940301295	1.5887881232374557	0.1439177969465428	0.42902567458398333	0.30056819396090895	0.8764602666884186	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10317	01	trust	1	sub-10317_ses-01_task-trust_run-1	syngo MR E11	E11	4	0.06702	280	75521	2235.532154527518	182.67610858164832	10.73911517159859	1.6137848552916918	0.13707611607199016	0.4231464735469915	0.3080332036542518	0.8809927543091031	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	1	sub-10317_ses-01_task-ugr_run-1	syngo MR E11	E11	1	0.0138	240	75401	6096.168111272143	205.79228016583437	29.514360301315133	1.743418830543339	0.07610662967016829	0.3713245782308241	0.3304184640582578	0.8955420908706893	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	1	sub-10317_ses-01_task-ugr_run-1	syngo MR E11	E11	2	0.03154	240	75401	4345.800908594592	186.28918619605346	23.09264106988021	1.6564155776204408	0.10358077907198124	0.39180849471043433	0.3141752860173249	0.8900199112140591	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	1	sub-10317_ses-01_task-ugr_run-1	syngo MR E11	E11	3	0.04928	240	75401	3096.9185941172186	174.7695101792609	16.843871298431637	1.6246345945756104	0.11012964597524504	0.3998273911708716	0.31265440057064475	0.8883622121812919	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	1	sub-10317_ses-01_task-ugr_run-1	syngo MR E11	E11	4	0.06702	240	75401	2208.487895833379	163.45970137213237	11.904797346240294	1.632419905929673	0.10760151868778732	0.3943998336192624	0.31412945567706285	0.8915233878904596	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	2	sub-10317_ses-01_task-ugr_run-2	syngo MR E11	E11	1	0.0138	240	75251	6068.644644841777	204.66061078107938	29.696484727269016	1.7740319907602387	0.04275401276731659	0.35375417231002815	0.33712006283847334	0.9018484926427863	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	2	sub-10317_ses-01_task-ugr_run-2	syngo MR E11	E11	2	0.03154	240	75251	4325.005281336103	183.97790708966937	23.32092433257355	1.6920158791172828	0.06518590744594126	0.3675641342433558	0.3299697036463188	0.8991803842261934	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	2	sub-10317_ses-01_task-ugr_run-2	syngo MR E11	E11	3	0.04928	240	75251	3082.2101658230717	171.6108431789365	17.074699732229323	1.6603788224994265	0.07015013657103769	0.3708130303510231	0.32790492736987087	0.8979075297283778	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz
10317	01	ugr	2	sub-10317_ses-01_task-ugr_run-2	syngo MR E11	E11	4	0.06702	240	75251	2199.4415881089994	160.7524053725457	12.111280220475093	1.6622728115741345	0.06835455473228307	0.36952741214038753	0.32687655727854426	0.8995497809895739	derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-ugr_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz
10369	01	doors	1	sub-10369_ses-01_task-doors_run-1	syngo MR E11	E11	1	0.0138	218	75414	6613.594435361909	225.562058646577	28.673735951751326	1.6850359438189761	0.08191390350015526	0.37822393044545805	0.31384595329230797	0.8990743503238727	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10369	01	doors	1	sub-10369_ses-01_task-doors_run-1	syngo MR E11	E11	2	0.03154	218	75414	4644.689808612147	201.98697362227188	22.384842364024294	1.6376372774558314	0.11113238340292611	0.3972689892556958	0.30631230486349814	0.894151820981189	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10369	01	doors	1	sub-10369_ses-01_task-doors_run-1	syngo MR E11	E11	3	0.04928	218	75414	3262.974619095455	185.44275007778634	16.474391770216833	1.6915985296646088	0.10845425351986365	0.39436011760566925	0.30121153401834533	0.8951860590622578	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10369	01	doors	1	sub-10369_ses-01_task-doors_run-1	syngo MR E11	E11	4	0.06702	218	75414	2309.393165098335	171.3176577954593	11.714524079666404	1.7775852090458613	0.09720223290117375	0.39129996871211425	0.30776316577309654	0.8972011732035208	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	1	sub-10369_ses-01_task-sharedreward_run-1	syngo MR E11	E11	1	0.0138	255	75375	6321.755415511987	235.4289804815019	26.794837497801954	1.6048242929482783	0.10522717857510744	0.3991406408538245	0.30748668074745716	0.8948324762438624	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	1	sub-10369_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	0.03154	255	75375	4446.594045249234	209.08682679311846	20.96983713912589	1.548535540618817	0.14378105727436374	0.4204524884146671	0.29173737857779203	0.8852530567742354	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	1	sub-10369_ses-01_task-sharedreward_run-1	syngo MR E11	E11	3	0.04928	255	75375	3124.3519138374286	189.10158392663195	15.49573498816573	1.6082860350455381	0.1406646045439523	0.4238291608491862	0.2908403482075981	0.8818222649894778	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	1	sub-10369_ses-01_task-sharedreward_run-1	syngo MR E11	E11	4	0.06702	255	75375	2205.0108115244348	173.82380679933033	11.021534642952968	1.693989862100386	0.1256151040401219	0.4109686863343716	0.30422785551434056	0.8893004683151557	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	2	sub-10369_ses-01_task-sharedreward_run-2	syngo MR E11	E11	1	0.0138	255	75246	6324.640400338572	230.31034054968075	27.31278604330578	1.6415082014200022	0.09878861925994807	0.3981180809873047	0.3111327968416062	0.8976585855413448	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	2	sub-10369_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	0.03154	255	75246	4447.824169049461	204.2354968133629	21.423981996525473	1.5912146504797042	0.1372844223796587	0.42329011673549877	0.3003297592030794	0.8883661702687562	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	2	sub-10369_ses-01_task-sharedreward_run-2	syngo MR E11	E11	3	0.04928	255	75246	3124.7116770907764	186.2109215705571	15.807851137148454	1.6377866331280444	0.13331057168117952	0.4143642782459664	0.29916567270318795	0.8906322026125983	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz
10369	01	sharedreward	2	sub-10369_ses-01_task-sharedreward_run-2	syngo MR E11	E11	4	0.06702	255	75246	2204.150111217488	171.50156326198922	11.24279493235462	1.7222054466417118	0.11824109873479408	0.4037612765933586	0.3061267933487401	0.894138132901908	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz
10369	01	socialdoors	1	sub-10369_ses-01_task-socialdoors_run-1	syngo MR E11	E11	1	0.0138	218	75166	6329.5451034525395	226.05274438372828	27.608877173177497	1.64831580589237	0.09877239022260192	0.39328514777775037	0.31094572218414834	0.8979996505502328	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10369	01	socialdoors	1	sub-10369_ses-01_task-socialdoors_run-1	syngo MR E11	E11	2	0.03154	218	75166	4457.214609817745	198.82908889186336	21.877515033161234	1.5965342715897803	0.13593795185157084	0.41440079046010353	0.2977972525723816	0.8906844897131543	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-socialdoors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10369	01	socialdoors	1	sub-10369_ses-01_task-socialdoors_run-1	syngo MR E11	E11	3	0.04928	218	75166	3129.9019081821525	181.34968286689758	16.126140649368388	1.6360427155656587	0.13369394864000905	0.41061262194237275	0.29908415020236645	0.8923199462794731	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-socialdoors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10369	01	socialdoors	1	sub-10369_ses-01_task-socialdoors_run-1	syngo MR E11	E11	4	0.06702	218	75166	2208.1924927876425	167.0601098604618	11.462381133108703	1.713561209135946	0.12188465743819779	0.40638890152018997	0.3032700758037825	0.8939882509530868	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-socialdoors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10369	01	trust	1	sub-10369_ses-01_task-trust_run-1	syngo MR E11	E11	1	0.0138	280	75540	6275.024180214827	227.9560518257002	27.294959359456275	1.6328472378809347	0.10951111445267296	0.4026759677285884	0.30673576710322437	0.8964571797319101	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-trust_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10369	01	trust	1	sub-10369_ses-01_task-trust_run-1	syngo MR E11	E11	2	0.03154	280	75540	4408.748668838272	202.7680924141444	21.38460578081026	1.572042815010985	0.14872409720778604	0.43336079878101197	0.29203373590458415	0.8859719610511992	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-trust_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10369	01	trust	1	sub-10369_ses-01_task-trust_run-1	syngo MR E11	E11	3	0.04928	280	75540	3095.137543420841	185.3669905444815	15.778574846438996	1.608253216653297	0.14388728196710746	0.42767422340308314	0.292207609816932	0.8887032949141647	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-trust_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10369	01	trust	1	sub-10369_ses-01_task-trust_run-1	syngo MR E11	E11	4	0.06702	280	75540	2183.9114432727056	171.04941411903133	11.201625366455444	1.6851272759452376	0.12951647455252363	0.4121671886338897	0.29786462084506826	0.8926560969145354	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-trust_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	1	sub-10369_ses-01_task-ugr_run-1	syngo MR E11	E11	1	0.0138	240	74998	6646.111592278197	256.41680054429816	26.69944926673856	1.4476870727748274	0.18616958063120115	0.44145625144845807	0.2803949113151205	0.8816489644895193	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	1	sub-10369_ses-01_task-ugr_run-1	syngo MR E11	E11	2	0.03154	240	74998	4676.327927766113	232.28782460939578	20.181507994289166	1.3842757022853593	0.24948249007681106	0.4833617861560029	0.2558400547305127	0.8683609936010447	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	1	sub-10369_ses-01_task-ugr_run-1	syngo MR E11	E11	3	0.04928	240	74998	3285.7166141877465	211.1190682977679	14.67665517909378	1.4156174765342107	0.2577522292040806	0.49297499300282793	0.25140658658223874	0.864066843627292	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	1	sub-10369_ses-01_task-ugr_run-1	syngo MR E11	E11	4	0.06702	240	74998	2322.682697312769	191.43501824276728	10.382696288251703	1.4862235894043634	0.24179077879320177	0.47802018878089014	0.2596589343742691	0.8710757276606043	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	2	sub-10369_ses-01_task-ugr_run-2	syngo MR E11	E11	1	0.0138	240	75288	6621.920999517362	221.92115624608235	28.999656151100808	1.7304362945508844	0.07261716226608114	0.3681623583104001	0.3191300428825393	0.9028146882742936	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	2	sub-10369_ses-01_task-ugr_run-2	syngo MR E11	E11	2	0.03154	240	75288	4656.098462285537	197.3594654849823	22.78947760373599	1.6881379521523026	0.09737913799574412	0.38486791092643274	0.3085966474451085	0.8998436018669456	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	2	sub-10369_ses-01_task-ugr_run-2	syngo MR E11	E11	3	0.04928	240	75288	3272.9259871538006	181.69678567711352	16.765238682808366	1.733386255841465	0.0935812621576258	0.3835763832828941	0.31007776595646913	0.9005849741650518	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz
10369	01	ugr	2	sub-10369_ses-01_task-ugr_run-2	syngo MR E11	E11	4	0.06702	240	75288	2315.1983388984686	168.23137641683712	11.950877999915997	1.8117776302352813	0.08428273896118513	0.37249140373695233	0.31411611321786326	0.9012527185448385	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz
10402	01	doors	1	sub-10402_ses-01_task-doors_run-1	syngo MR E11	E11	1	0.0138	218	77904	6260.280607437282	240.3864846397695	26.18171748729528	1.4576393484071788	0.13628493145520762	0.4213716602398063	0.29471777792905096	0.8946582450317198	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-doors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10402	01	doors	1	sub-10402_ses-01_task-doors_run-1	syngo MR E11	E11	2	0.03154	218	77904	4497.5513714157005	208.90629906438528	20.512250722118704	1.4431190554402105	0.17064219742451978	0.44260667312409196	0.28134978919565323	0.8896660092538393	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-doors_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10402	01	doors	1	sub-10402_ses-01_task-doors_run-1	syngo MR E11	E11	3	0.04928	218	77904	3275.325796826889	190.30489139122113	15.195341609976609	1.463636731737602	0.16401582680382254	0.4425829465919352	0.2802787490562601	0.8909928495407105	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-doors_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10402	01	doors	1	sub-10402_ses-01_task-doors_run-1	syngo MR E11	E11	4	0.06702	218	77904	2424.3010073464325	176.2053548725387	10.878002921820002	1.4890240968960986	0.1474044179197022	0.43232489518249023	0.2840605672696951	0.8924283067220329	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-doors_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	1	sub-10402_ses-01_task-sharedreward_run-1	syngo MR E11	E11	1	0.0138	255	78615	6384.019454441302	234.52931985975837	26.565299656762875	1.6035378383118921	0.07293395329703081	0.3774761489783681	0.3225823049117173	0.9060732596653285	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	1	sub-10402_ses-01_task-sharedreward_run-1	syngo MR E11	E11	2	0.03154	255	78615	4583.530630161625	196.90009020285572	21.662997790604365	1.601232028579529	0.09613235667835489	0.39342937943935835	0.31406328980180687	0.903099226072447	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_echo-2_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	1	sub-10402_ses-01_task-sharedreward_run-1	syngo MR E11	E11	3	0.04928	255	78615	3340.3755360418413	179.2952042464465	16.141294260601015	1.6150585872513306	0.09497661086333203	0.38807551257973816	0.3139113955033706	0.903053991053203	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_echo-3_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	1	sub-10402_ses-01_task-sharedreward_run-1	syngo MR E11	E11	4	0.06702	255	78615	2468.2791924917074	166.2324352723059	11.613538086556332	1.632758586363176	0.086395224792598	0.37985484651795187	0.3160962841640086	0.9045467195953958	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_echo-4_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	2	sub-10402_ses-01_task-sharedreward_run-2	syngo MR E11	E11	1	0.0138	255	78443	6399.485421152615	248.8127190772333	25.621286446210885	1.4816754834809416	0.1463942823223135	0.4216286742363764	0.2946068857888362	0.8914584499744911	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_echo-1_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	2	sub-10402_ses-01_task-sharedreward_run-2	syngo MR E11	E11	2	0.03154	255	78443	4602.507328265292	213.37928392113568	20.436645615542282	1.4515783755535852	0.1924974626666599	0.45075297408247794	0.2788694968153449	0.8810671462426376	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_echo-2_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	2	sub-10402_ses-01_task-sharedreward_run-2	syngo MR E11	E11	3	0.04928	255	78443	3355.8896436775517	192.39817597767828	15.181976562681719	1.4737777957883507	0.18869665404947367	0.4517497143776514	0.2761510375408984	0.8810164659982984	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_echo-3_part-mag_desc-preproc_bold.nii.gz
10402	01	sharedreward	2	sub-10402_ses-01_task-sharedreward_run-2	syngo MR E11	E11	4	0.06702	255	78443	2480.883666590763	175.85268312598342	10.922436191766064	1.5092972897147612	0.1718013716443205	0.44168222426824955	0.2849835972987811	0.8875987565037387	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_echo-4_part-mag_desc-preproc_bold.nii.gz
10402	01	socialdoors	1	sub-10402_ses-01_task-socialdoors_run-1	syngo MR E11	E11	1	0.0138	218	77872	6237.64497792064	226.45324277381616	27.22380466573753	1.5150352702548	0.11459136302986628	0.4040044610229142	0.3026522647965902	0.896707997767062	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-socialdoors_run-1_echo-1_part-mag_desc-preproc_bold.nii.gz
