subject	session	paradigm	task	run	tsnr	fd_mean	tedana_total_components	tedana_accepted_components	tedana_rejected_components	tedana_rejected_fraction	brain_coverage_pct	tsnr_outlier	fd_mean_outlier	tedana_outlier	brain_coverage_outlier	imaging_qc_outlier	outlier_reasons	qc_complete	missing_metrics	qc_status	bids_bold	mriqc_json	tedana_metrics	fmriprep_brain_mask
10369	01	socialdoors	socialdoors	1	20.173441672697663	0.11961789030300075	18	8	10	0.55555555555555558	99.896381316754344	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10369/ses-01/func/sub-10369_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10369/ses-01/func/sub-10369_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10369/ses-01/sub-10369_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-socialdoors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10369	01	trust	trust	1	19.421741188503802	0.14367067276971252	20	11	9	0.45000000000000001	99.933577767150226	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10369/ses-01/func/sub-10369_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10369/ses-01/func/sub-10369_ses-01_task-trust_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10369/ses-01/sub-10369_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-trust_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10369	01	ugr	ugr	1	15.867485656170174	0.25584638445386287	26	24	2	0.076923076923076927	99.863170200329449	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10369/ses-01/sub-10369_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10369	01	ugr	ugr	2	21.419543176423758	0.11876885211715134	16	10	6	0.375	99.917636431266274	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10369/ses-01/sub-10369_ses-01_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-ugr_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	socialdoors	doors	1	18.850208068441134	0.23347729304018169	21	13	8	0.38095238095238093	99.779478186938732	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-doors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-doors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	sharedreward	sharedreward	1	20.507437319611199	0.20497375249260394	18	12	6	0.33333333333333331	99.848557309102503	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	sharedreward	sharedreward	2	18.495445509091951	0.18096901943153851	17	11	6	0.35294117647058826	99.839258196503536	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	socialdoors	socialdoors	1	20.036332210991532	0.17138467234095212	14	11	3	0.21428571428571427	99.787448854880708	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-socialdoors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	trust	trust	1	17.589467148296535	0.18809158179390534	18	13	5	0.27777777777777779	99.812689303363626	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-trust_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-trust_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	trust	trust	2	17.785970053751953	0.2453058987661364	22	16	6	0.27272727272727271	99.83128752856156	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-trust_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-trust_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	ugr	ugr	1	15.587471736595035	0.31729565083045036	28	20	8	0.2857142857142857	99.689143950263031	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-ugr_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10402	01	ugr	ugr	2	17.744300341699272	0.2353772465461178	21	12	9	0.42857142857142855	99.786120410223717	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10402/ses-01/func/sub-10402_ses-01_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10402/ses-01/func/sub-10402_ses-01_task-ugr_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10402/ses-01/sub-10402_ses-01_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-ugr_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	socialdoors	doors	1	21.059662992716767	0.15992790829252013	16	10	6	0.375	99.758223072426802	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-doors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	sharedreward	sharedreward	1	22.181348046753556	0.14309272862159556	14	7	7	0.5	99.779478186938732	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	sharedreward	sharedreward	2	19.444518128642812	0.15402439024639869	15	9	6	0.40000000000000002	99.767522185025769	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-sharedreward_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	socialdoors	socialdoors	1	21.439985140110366	0.14983872430457379	16	10	6	0.375	99.786120410223717	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-socialdoors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	trust	trust	1	20.536942358012311	0.15889666455268101	15	8	7	0.46666666666666667	99.736967957914871	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-trust_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-trust_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	trust	trust	2	21.175291280960664	0.16578715109791339	16	10	6	0.375	99.751580849141831	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-trust_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-trust_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-trust_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-trust_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	ugr	ugr	1	19.903470647986978	0.15050190524095736	15	8	7	0.46666666666666667	99.74228173654285	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-ugr_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	01	ugr	ugr	2	21.029210619279183	0.15782862893314778	15	8	7	0.46666666666666667	99.808703969392639	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-01/func/sub-10418_ses-01_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-01/func/sub-10418_ses-01_task-ugr_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-01/sub-10418_ses-01_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-ugr_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	02	socialdoors	doors	1	36.66198209207505	0.12296515416342145	24	16	8	0.33333333333333331	99.747595515170843	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-02/func/sub-10418_ses-02_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-02/func/sub-10418_ses-02_task-doors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-02/sub-10418_ses-02_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-02/func/sub-10418_ses-02_task-doors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	02	socialdoors	socialdoors	1	36.636511846678331	0.12152135355984767	22	12	10	0.45454545454545453	99.744938625856847	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-02/func/sub-10418_ses-02_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-02/func/sub-10418_ses-02_task-socialdoors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-02/sub-10418_ses-02_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-02/func/sub-10418_ses-02_task-socialdoors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	02	ugr	ugr	1	39.586416129022837	0.11655790172369464	22	10	12	0.54545454545454541	99.703756841489977	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-02/func/sub-10418_ses-02_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-02/func/sub-10418_ses-02_task-ugr_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-02/sub-10418_ses-02_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-02/func/sub-10418_ses-02_task-ugr_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10418	02	ugr	ugr	2	35.903015397489071	0.12508580215914861	24	13	11	0.45833333333333331	99.717041288059946	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10418/ses-02/func/sub-10418_ses-02_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10418/ses-02/func/sub-10418_ses-02_task-ugr_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10418/ses-02/sub-10418_ses-02_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10418/ses-02/func/sub-10418_ses-02_task-ugr_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10462	01	socialdoors	doors	1	18.50088531896472	0.14708367105870759	15	10	5	0.33333333333333331	99.929592433179238	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10462/ses-01/func/sub-10462_ses-01_task-doors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10462/ses-01/func/sub-10462_ses-01_task-doors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10462/ses-01/sub-10462_ses-01_task-doors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-doors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10462	01	sharedreward	sharedreward	1	18.979045568034053	0.14834352184061728	19	15	4	0.21052631578947367	99.934906211807217	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10462/ses-01/func/sub-10462_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10462/ses-01/func/sub-10462_ses-01_task-sharedreward_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10462/ses-01/sub-10462_ses-01_task-sharedreward_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10462	01	socialdoors	socialdoors	1	17.167432000976987	0.16764266306925998	18	11	7	0.3888888888888889	99.893724427440347	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10462/ses-01/func/sub-10462_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10462/ses-01/func/sub-10462_ses-01_task-socialdoors_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10462/ses-01/sub-10462_ses-01_task-socialdoors_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-socialdoors_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10462	01	trust	trust	1	18.4477608956513	0.15805809422220765	21	14	7	0.33333333333333331	99.918964875923265	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10462/ses-01/func/sub-10462_ses-01_task-trust_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10462/ses-01/func/sub-10462_ses-01_task-trust_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10462/ses-01/sub-10462_ses-01_task-trust_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-trust_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10462	01	ugr	ugr	1	19.612563786562532	0.14476218000649346	20	14	6	0.29999999999999999	99.908337318667307	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10462/ses-01/func/sub-10462_ses-01_task-ugr_run-1_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10462/ses-01/func/sub-10462_ses-01_task-ugr_run-1_echo-2_part-mag_bold.json	derivatives/tedana/sub-10462/ses-01/sub-10462_ses-01_task-ugr_run-1_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-ugr_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
10462	01	ugr	ugr	2	18.614152551162988	0.18219840136937296	24	14	10	0.41666666666666669	99.887082204155377	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE		pass	bids/sub-10462/ses-01/func/sub-10462_ses-01_task-ugr_run-2_echo-2_part-mag_bold.nii.gz	derivatives/mriqc/sub-10462/ses-01/func/sub-10462_ses-01_task-ugr_run-2_echo-2_part-mag_bold.json	derivatives/tedana/sub-10462/ses-01/sub-10462_ses-01_task-ugr_run-2_desc-tedana_metrics.tsv	derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-ugr_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz
