subject	session	task	run	run_key	software_era	nss_count	comparison	candidate_minus_reference_tsnr	candidate_minus_reference_standardized_dvars	candidate_minus_reference_fd_dvars_spearman	candidate_minus_reference_fraction_high_dvars	candidate_minus_reference_motion24_global_signal_r_squared	candidate_minus_reference_variance_removed_fraction	candidate_minus_reference_lag1_autocorrelation	median_voxelwise_temporal_correlation	median_volume_spatial_correlation	normalized_rmse
11068	01	sharedreward	1	sub-11068_ses-01_task-sharedreward_run-1	E11	2	base_vs_tedana_full	12.284514330860787	-0.0013865935952117603	-0.5586102793793768	-0.019841269841269882	-0.13321821406516332	0.138498580496223	-0.041434681750709135	0.8791869344490719	0.9997399142755077	0.008862407885268578
11068	01	sharedreward	1	sub-11068_ses-01_task-sharedreward_run-1	E11	2	tedana_full_vs_tedana_nss	-4.735670313083261	-0.04026986568326896	0.32029382938788786	0.015873015873015928	0.018871937535570926	-0.04340427995433027	0.021759294450813278	0.9474610305147808	0.9999346316334902	0.004638145796190799
11072	01	sharedreward	2	sub-11072_ses-01_task-sharedreward_run-2	E11	0	base_vs_tedana_full	6.020210176078052	-0.10114818224939248	0.01738471368130831	0.0	0.0334025354602524	0.05420342023037339	-0.02290702756458599	0.9357834493980117	0.9997458600734539	0.008334822561288383
11072	01	sharedreward	2	sub-11072_ses-01_task-sharedreward_run-2	E11	0	tedana_full_vs_tedana_nss	-2.842170943040401e-14	-4.440892098500626e-16	0.0	0.0	7.327471962526033e-15	0.0	1.3183898417423734e-16	1.0	1.0	3.975778374440234e-16
11301	01	sharedreward	2	sub-11301_ses-01_task-sharedreward_run-2	E11	2	base_vs_tedana_full	9.547806023990404	-0.12906294365111104	-0.12783348068295236	0.0	0.02394640548291993	0.12336864593797714	0.0011839848584016335	0.9155851565346699	0.9997528571017377	0.007889868591208904
11301	01	sharedreward	2	sub-11301_ses-01_task-sharedreward_run-2	E11	2	tedana_full_vs_tedana_nss	-4.103760328739455	-0.02578372516473415	0.06788580666980111	0.0	0.05579237823268646	-0.04640147178123044	0.008631566595119681	0.9621631530835689	0.9999426574011885	0.004147316092086502
11329	01	sharedreward	1	sub-11329_ses-01_task-sharedreward_run-1	E11	2	base_vs_tedana_full	6.731013952076708	-0.071154495430654	-0.10716104151059978	0.0	-0.028250844216562654	0.1062894956680962	-0.02214017565652019	0.931299749657274	0.9996976662582071	0.008914799375248453
11329	01	sharedreward	1	sub-11329_ses-01_task-sharedreward_run-1	E11	2	tedana_full_vs_tedana_nss	0.1803574115570541	-0.005635903552560162	0.00047616798006543115	0.0	-0.025719743357887292	0.002892463957297031	0.0005013171689320813	0.975006074641107	0.9999507557059012	0.0036977572168565617
11560	01	sharedreward	2	sub-11560_ses-01_task-sharedreward_run-2	XA30	1	base_vs_tedana_full	10.696323535287036	0.2290364959289104	-0.03974058578646045	0.13043478260869568	-0.07991861885651375	0.2363976280765886	-0.10960136394290558	0.7816722012638131	0.9979924584310662	0.027830093694302
11560	01	sharedreward	2	sub-11560_ses-01_task-sharedreward_run-2	XA30	1	tedana_full_vs_tedana_nss	3.6192323319170185	0.02331522693619492	-0.01635566305199998	0.0513833992094862	-0.005092668781502829	0.04931318628604309	-0.01832799941550242	0.8581079197933005	0.9991610098023979	0.01757956130759325
11881	01	sharedreward	1	sub-11881_ses-01_task-sharedreward_run-1	XA60	1	base_vs_tedana_full	46.426828906818315	0.27543288200946603	-0.42242101160279866	-0.011857707509881465	0.05842041741807469	0.25902598353317974	-0.07911361712662762	0.6994285265073996	0.9995365077233183	0.012101516496504998
11881	01	sharedreward	1	sub-11881_ses-01_task-sharedreward_run-1	XA60	1	tedana_full_vs_tedana_nss	-2.726041230302428	-0.0234975281262213	0.008374941274633146	0.0	-0.0055802266944030565	-0.008785271828186225	0.013263931945027667	0.9765399969426676	0.9999835081932695	0.0024058917232945135
11976	01	sharedreward	1	sub-11976_ses-01_task-sharedreward_run-1	XA60	1	base_vs_tedana_full	48.984117599857605	-0.17221443665822234	-0.08335889831952825	-0.01976284584980237	-0.030085407072942272	0.3178937793014406	0.013771626737343057	0.6067042161470935	0.9984552219858744	0.020575614814701732
11976	01	sharedreward	1	sub-11976_ses-01_task-sharedreward_run-1	XA60	1	tedana_full_vs_tedana_nss	2.7920344763059717	-0.04947634933119671	-0.04019038134067234	-0.0039525691699604515	-0.023774348134563028	0.008749226071397165	0.002147606761836937	0.961480829155531	0.9999175198506132	0.005033594832695314
12020	01	sharedreward	1	sub-12020_ses-01_task-sharedreward_run-1	XA60	1	base_vs_tedana_full	22.44717542793741	0.13724757663404175	-0.21672587369266588	0.0	-0.0716888269015511	0.14723083999198683	-0.03414098631700502	0.9004684320446094	0.9998738991839691	0.006359187135327963
12020	01	sharedreward	1	sub-12020_ses-01_task-sharedreward_run-1	XA60	1	tedana_full_vs_tedana_nss	-3.778560464009132	-0.044956042504573634	-0.021903635563341156	0.0	-0.0018572762085489192	-0.02232135814719638	0.008501390488931082	0.97674426445794	0.9999827819975824	0.0024869869899109523
10418	01	doors	1	sub-10418_ses-01_task-doors_run-1	E11	7	base_vs_tedana_full	1.891058894256716	0.014048666207282956	0.08318555976325995	0.0	-0.0030358639947338784	0.05504074933675529	-5.995104045028454e-05	0.9668639329710236	0.9999123055636019	0.005827711504335185
10418	01	doors	1	sub-10418_ses-01_task-doors_run-1	E11	7	tedana_full_vs_tedana_nss	-0.18807627629942658	-0.0007905283611451264	-0.017748377838175802	0.0	-0.017450690112271516	-0.00515359154846623	0.0003077772878739213	0.9929432891318533	0.9999840925306336	0.0027095805838505166
10585	01	socialdoors	1	sub-10585_ses-01_task-socialdoors_run-1	E11	1	base_vs_tedana_full	2.6271138102558353	0.013188382127826248	-0.06370521201729001	0.0	-0.02732228352096866	0.052212103905650786	-0.02144384160896879	0.9510225552335563	0.9998056547486026	0.008434548246071342
10585	01	socialdoors	1	sub-10585_ses-01_task-socialdoors_run-1	E11	1	tedana_full_vs_tedana_nss	-1.1141343692937369	0.0033049624805663314	0.04722966455899685	0.0	0.028507891309066058	-0.021834392384556645	0.015564282118480403	0.9794545401835124	0.9999009714800429	0.006044196302175605
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	E11	6	base_vs_tedana_full	3.0845199902096425	-0.013675167153214929	-0.2439353099730458	-0.009478672985781977	-0.05458948623692328	0.08077987005591036	-0.007663155961314822	0.9492875754019394	0.9998026820720245	0.009162345525726997
10590	01	socialdoors	1	sub-10590_ses-01_task-socialdoors_run-1	E11	6	tedana_full_vs_tedana_nss	-0.2543951229169181	0.002394794254053201	0.07197659713084913	0.0	0.006034770287808744	-0.005984740738066208	0.0012315598140361199	0.9909505808421616	0.9999678433464401	0.0038060712595904484
11005	01	socialdoors	1	sub-11005_ses-01_task-socialdoors_run-1	E11	1	base_vs_tedana_full	11.28967041736184	0.36683211030994256	-0.11871301158622993	0.25462962962962965	-0.04666756519547999	0.26591046346279934	0.018105212354290627	0.7002422619064441	0.997839484199298	0.038874619697488816
11005	01	socialdoors	1	sub-11005_ses-01_task-socialdoors_run-1	E11	1	tedana_full_vs_tedana_nss	-1.089647602682895	-0.04601243513005637	0.007707879350790092	-0.06944444444444453	-0.008380162236301891	-0.014232863391450912	0.017309166962785352	0.852572461619878	0.999029418833414	0.02097886210680661
11012	01	socialdoors	1	sub-11012_ses-01_task-socialdoors_run-1	E11	5	base_vs_tedana_full	8.145707868322987	-0.18737746271715294	-0.030671555038898332	-0.004716981132075526	-0.08855990460399088	0.0938591985731847	0.01133606583721146	0.9120469401437601	0.9997607534255706	0.008125131736335148
11012	01	socialdoors	1	sub-11012_ses-01_task-socialdoors_run-1	E11	5	tedana_full_vs_tedana_nss	-1.1475784751192322	-0.018390045707094904	-0.01949639354503125	0.0	0.04812088007386062	-0.012351861285058274	0.003261132157632388	0.9693556793422646	0.9999552639114494	0.003796245915060673
11068	01	doors	1	sub-11068_ses-01_task-doors_run-1	E11	1	base_vs_tedana_full	6.624766556573732	-0.049573692967220584	-0.09994641517522235	0.0	-0.05304960740401177	0.08189383169919395	-0.00993837989894828	0.9317818612331226	0.9998367168416414	0.007147814674285655
11068	01	doors	1	sub-11068_ses-01_task-doors_run-1	E11	1	tedana_full_vs_tedana_nss	0.6741736775949079	0.003260761674027224	-0.08563569463794521	0.0	-0.00428869947725341	0.005589968825121083	0.006336003466777975	0.9737331413621965	0.9999681137278741	0.0035065226773539787
11410	01	socialdoors	1	sub-11410_ses-01_task-socialdoors_run-1	E11	1	base_vs_tedana_full	10.23515041612744	0.07687395120501295	-0.5183176746567594	-0.01388888888888895	0.012930798655507947	0.11310343376287935	-0.05711064267293876	0.8837454354077318	0.9997045492885254	0.009325707992955524
11410	01	socialdoors	1	sub-11410_ses-01_task-socialdoors_run-1	E11	1	tedana_full_vs_tedana_nss	-2.084181635999954	-0.016309385193148618	0.14230105145333954	0.01388888888888895	0.005333462974057457	-0.017511343640139065	0.004844548166809043	0.9758232586457463	0.9999588961670715	0.003681802487662894
11433	01	socialdoors	1	sub-11433_ses-01_task-socialdoors_run-1	E11	1	base_vs_tedana_full	6.398221680172412	-0.12477829658627826	0.09238619178604174	0.0	0.056254102917185356	0.10032789778146467	-0.02080860516393162	0.9301337663294054	0.999659914951167	0.008763186990292243
11433	01	socialdoors	1	sub-11433_ses-01_task-socialdoors_run-1	E11	1	tedana_full_vs_tedana_nss	-0.3652999852774883	-0.0079874474324102	-0.0009645268459972101	0.0	-0.007009057836260824	-0.006040338539586632	0.0019823638673378335	0.9854477223381982	0.9999671362653014	0.003075532678808749
11451	01	doors	1	sub-11451_ses-01_task-doors_run-1	E11	4	base_vs_tedana_full	10.031985238901171	-0.05279166098507426	0.030709738948591914	0.0	-0.15600688413301367	0.12274403491612695	-0.001769266751520818	0.9120175794637178	0.9997744686774316	0.007919926301449902
11451	01	doors	1	sub-11451_ses-01_task-doors_run-1	E11	4	tedana_full_vs_tedana_nss	-0.7544598196861756	0.001146011754986631	-0.003128096741265768	0.0	0.04154241761492328	-0.007437949670730193	-0.0020830631214440723	0.9850337818421084	0.9999793601779672	0.002687708777224053
11518	01	socialdoors	1	sub-11518_ses-01_task-socialdoors_run-1	XA30	1	base_vs_tedana_full	8.564833421130885	-0.0027304573016806444	-0.13213779635385037	0.0	0.010930335963076687	0.09778394275743363	-0.03728302719661919	0.9087677505458666	0.9996953799084916	0.010568733824193852
11518	01	socialdoors	1	sub-11518_ses-01_task-socialdoors_run-1	XA30	1	tedana_full_vs_tedana_nss	-1.1445579297726027	-0.0074568553212897015	0.04640207670965363	0.0	-0.07901877175739558	-0.01023182517232002	-0.002895311387929776	0.9613364390188421	0.999933848275771	0.004951502056370235
11526	01	doors	1	sub-11526_ses-01_task-doors_run-1	XA60	1	base_vs_tedana_full	9.799042310431773	-0.047221410503928585	-0.017325760011431435	0.0	-0.04241605136620652	0.09536235254048508	-0.020646832463660877	0.933826629962047	0.9998637470841443	0.006404395224120566
11526	01	doors	1	sub-11526_ses-01_task-doors_run-1	XA60	1	tedana_full_vs_tedana_nss	-2.4813075993289857	0.05260734607136852	-0.007274437657033284	0.0	-0.10839854482971834	-0.024774828067012866	0.009804433641685567	0.960210562367315	0.9999351101253038	0.0046945768456434665
11527	01	socialdoors	1	sub-11527_ses-01_task-socialdoors_run-1	XA30	0	base_vs_tedana_full	7.740538234681253	-0.09235342380275546	-0.19330528896968674	0.0	-0.05694915207616558	0.11990450218325022	-0.025077655539017262	0.9057271555035498	0.9995408969872162	0.01273159204913963
11527	01	socialdoors	1	sub-11527_ses-01_task-socialdoors_run-1	XA30	0	tedana_full_vs_tedana_nss	-2.842170943040401e-14	-1.7763568394002505e-15	0.0	0.0	-5.995204332975845e-15	0.0	1.7937040741600185e-15	1.0	1.0	4.1699024152642677e-16
11560	01	doors	1	sub-11560_ses-01_task-doors_run-1	XA30	0	base_vs_tedana_full	9.23605623646592	0.07479438202109545	-0.06990891453750292	0.07834101382488479	0.027206378017013644	0.29198237612465705	-0.02920220249001727	0.7483258354415179	0.9967485509192927	0.03912855432977896
11560	01	doors	1	sub-11560_ses-01_task-doors_run-1	XA30	0	tedana_full_vs_tedana_nss	-1.4210854715202004e-14	-1.1102230246251565e-15	0.0	0.0	1.532107773982716e-14	-2.220446049250313e-16	9.020562075079397e-17	1.0	1.0	4.484421586248566e-16
11597	01	doors	1	sub-11597_ses-01_task-doors_run-1	XA60	0	base_vs_tedana_full	37.074364962904625	-0.09342205562575945	-0.7287529888151374	-0.03686635944700456	-0.20848132489499616	0.349688953408024	-0.041399679127204	0.6297204721552866	0.9984270234073487	0.02110916140447131
11597	01	doors	1	sub-11597_ses-01_task-doors_run-1	XA60	0	tedana_full_vs_tedana_nss	1.4210854715202004e-14	-8.881784197001252e-16	0.0	0.0	-3.141931159689193e-14	-1.1102230246251565e-16	-2.949029909160572e-16	1.0	1.0	6.195019874221786e-16
11016	01	trust	2	sub-11016_ses-01_task-trust_run-2	E11	1	base_vs_tedana_full	7.524294656736217	-0.019666975985523916	-0.1936327262866544	-0.003597122302158251	-0.07677670964113648	0.09765822568530669	-0.006981610693847147	0.9331930358406682	0.9998066259098467	0.006958315070129258
11016	01	trust	2	sub-11016_ses-01_task-trust_run-2	E11	1	tedana_full_vs_tedana_nss	-0.6962647472373789	0.0037908392393544155	0.0609923148007738	0.003597122302158251	0.04847757011954046	-0.00812498413228313	-0.0029144233441212412	0.9815688208450412	0.9999721713380155	0.0029231861594234184
11036	01	trust	1	sub-11036_ses-01_task-trust_run-1	E11	1	base_vs_tedana_full	5.459591972334138	-0.1279152384389306	-0.0861762203140713	0.0	-0.00033372948287091475	0.07693784584816754	0.0038511944752124723	0.9436501937043363	0.9997983060687559	0.007484666732165566
11036	01	trust	1	sub-11036_ses-01_task-trust_run-1	E11	1	tedana_full_vs_tedana_nss	1.9725373359956393	-0.0061387159345911435	-0.05429935776544714	0.0	-0.0769404702740929	0.022865244689344033	-0.005427262770415057	0.966806424158619	0.9999313195021085	0.004485300402328848
11058	01	trust	1	sub-11058_ses-01_task-trust_run-1	E11	1	base_vs_tedana_full	6.165691534233055	-0.2534710664627511	0.1231676124105956	0.0	-0.037184704930707246	0.09058550266925536	-0.032209482628977465	0.913533402313462	0.9992268398998053	0.014906278951722316
11058	01	trust	1	sub-11058_ses-01_task-trust_run-1	E11	1	tedana_full_vs_tedana_nss	0.8268472673117913	-0.02866967831849898	-0.02838823619106348	0.0	-0.01520232006324862	0.009717562164392013	-0.00041430289264575816	0.9814657972161943	0.9999080047343372	0.005387249765570284
11066	01	trust	2	sub-11066_ses-01_task-trust_run-2	E11	3	base_vs_tedana_full	5.12460594230825	-0.1610790695453166	-0.04602274510923074	0.0	-0.025036480925731963	0.06667138412875923	-0.015230889009162307	0.9466599070340515	0.9997298954661299	0.007891012390975323
11066	01	trust	2	sub-11066_ses-01_task-trust_run-2	E11	3	tedana_full_vs_tedana_nss	1.6837764330660718	-0.018035510519165632	-0.030492144803869803	0.0	0.0008822767556562194	0.01423774218992313	0.02509847251411408	0.9693788488284996	0.9999304861646321	0.004305541312077571
11276	01	trust	2	sub-11276_ses-01_task-trust_run-2	E11	3	base_vs_tedana_full	8.786147102269702	0.17688485198546866	-0.11599377862758808	0.10869565217391297	-0.07277173484732491	0.21144550960655828	-0.10837225653585088	0.8084560373009182	0.9976902162713905	0.027623729482269575
11276	01	trust	2	sub-11276_ses-01_task-trust_run-2	E11	3	tedana_full_vs_tedana_nss	2.0340842731942885	0.03643210770168648	-0.032582297627031576	0.03260869565217395	-0.02296387529954158	0.03243733321225628	-0.016522033294011394	0.8867129696530566	0.9990547629182674	0.016621560733810156
11325	01	trust	2	sub-11325_ses-01_task-trust_run-2	E11	1	base_vs_tedana_full	6.376069281406799	-0.029581204284847118	0.08811155337986512	0.0	-0.06384675014934105	0.08797563701840394	-0.006341894127114479	0.9414157554485	0.9997718297128905	0.00771163080187081
11325	01	trust	2	sub-11325_ses-01_task-trust_run-2	E11	1	tedana_full_vs_tedana_nss	0.4399819793743802	0.0013691394737014306	-0.025459264590191155	0.0	0.059286746122859335	0.00502185137792599	-0.0029303058775671277	0.9875473320180338	0.9999738548888111	0.0028139706768383808
11527	01	trust	1	sub-11527_ses-01_task-trust_run-1	XA30	1	base_vs_tedana_full	5.507327626640745	-0.1891296109910825	0.10155555536937634	0.0	-0.007717631790153057	0.11187802930790058	-0.0005357176631542344	0.9293856881455728	0.999627994017938	0.010877862207839031
11527	01	trust	1	sub-11527_ses-01_task-trust_run-1	XA30	1	tedana_full_vs_tedana_nss	0.46722251402495374	-0.014887795962222006	-0.017705644498026828	0.0	0.014185653197839598	0.006274965226190643	0.002560747857774246	0.9817089078612619	0.9999503040871899	0.0043811358132634735
11570	01	trust	1	sub-11570_ses-01_task-trust_run-1	XA60	0	base_vs_tedana_full	20.706344857305865	-0.05089003437637585	-0.11658488877101075	0.0	0.06402853459571489	0.18470794447129668	-0.03711644393234971	0.8288432409144386	0.9995274351423021	0.012165520738934657
11570	01	trust	1	sub-11570_ses-01_task-trust_run-1	XA60	0	tedana_full_vs_tedana_nss	-1.5631940186722204e-13	-4.440892098500626e-16	0.0	0.0	4.107825191113079e-15	-3.3306690738754696e-16	2.949029909160572e-16	1.0	1.0	4.700979022991364e-16
11586	01	trust	1	sub-11586_ses-01_task-trust_run-1	XA60	0	base_vs_tedana_full	33.47106006071979	-0.06076280060799988	-0.2958022522074506	-0.0035842293906810374	0.023144938619356403	0.29752790798417306	-0.07780350780249927	0.7508766730408518	0.9991669958167486	0.016097443814359305
11586	01	trust	1	sub-11586_ses-01_task-trust_run-1	XA60	0	tedana_full_vs_tedana_nss	4.263256414560601e-14	6.661338147750939e-15	0.0	0.0	2.9531932455029164e-14	-1.1102230246251565e-16	-4.076600168545497e-15	1.0	1.0	5.993066753542841e-16
11829	01	trust	1	sub-11829_ses-01_task-trust_run-1	XA60	3	base_vs_tedana_full	18.33067123949924	-0.07031027996727035	0.12497024871220443	0.0	-0.1165063543103998	0.12830798960683643	-0.029532980358099262	0.898550268546195	0.9998169543818877	0.007691796368815042
11829	01	trust	1	sub-11829_ses-01_task-trust_run-1	XA60	3	tedana_full_vs_tedana_nss	-1.1844393560659796	-0.018447212861606888	0.005084402334441574	0.0	-0.004346478832596756	-0.007942686873930738	0.003677920640234981	0.9661153080782479	0.9999656563190933	0.0030897263299182165
11902	01	trust	1	sub-11902_ses-01_task-trust_run-1	XA60	1	base_vs_tedana_full	64.23784441043526	0.294887825126241	-1.0011882889170207	-0.07913669064748208	-0.11634494841583654	0.35258220275536645	-0.117274046437892	0.586200067558713	0.9993796254475779	0.015842847587197867
11902	01	trust	1	sub-11902_ses-01_task-trust_run-1	XA60	1	tedana_full_vs_tedana_nss	-4.863942020189853	-0.07975954348356673	0.03463212893060419	0.007194244604316613	0.05328675128555682	-0.01456256956641333	0.021948866118356378	0.9247105113035533	0.9999382899952062	0.004498528423570112
12008	01	trust	2	sub-12008_ses-01_task-trust_run-2	XA60	1	base_vs_tedana_full	90.44811902211134	0.0023777509495848115	-0.5980056295012901	-0.1007194244604317	-0.3012968905734402	0.03403409573556604	-0.10382379174381526	0.3942604517013747	0.9976096942327309	0.024560434496096725
12008	01	trust	2	sub-12008_ses-01_task-trust_run-2	XA60	1	tedana_full_vs_tedana_nss	11.049587205515678	0.02988629988525604	-0.020297259339378426	-0.007194244604316502	-0.011180652812166625	0.0007906646962774211	-0.02211434872865567	0.9065471163557661	0.9999283140308184	0.004109040322539758
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	E11	0	base_vs_tedana_full	4.843622229878051	0.0991788423270854	-0.3561267184698148	-0.029288702928870314	-0.11355525324680782	0.10247672983147793	-0.02120635884303796	0.918519529781804	0.9996850024756434	0.012752488772982561
10649	01	ugr	1	sub-10649_ses-01_task-ugr_run-1	E11	0	tedana_full_vs_tedana_nss	1.4210854715202004e-14	-8.881784197001252e-16	0.0	0.0	1.7763568394002505e-15	1.1102230246251565e-16	-4.579669976578771e-16	1.0	1.0	3.4791719454793074e-16
10881	02	ugr	1	sub-10881_ses-02_task-ugr_run-1	XA60	1	base_vs_tedana_full	21.092199128335544	0.06465990438321212	-0.48172120921881806	-0.012605042016806678	-0.1892943518495468	0.18160842931276822	-0.0777063850067353	0.7750736446227788	0.9990845174108254	0.018141698438940076
10881	02	ugr	1	sub-10881_ses-02_task-ugr_run-1	XA60	1	tedana_full_vs_tedana_nss	-0.3218755602808727	0.02006540660842271	-0.019322256734906257	0.004201680672268893	0.006187201664895392	-0.0023369083855403483	-0.0034846126497247304	0.9953790571241057	0.9999883160456203	0.0025868504759354303
11005	01	ugr	1	sub-11005_ses-01_task-ugr_run-1	E11	0	base_vs_tedana_full	13.171127837036686	0.26202370553110454	-0.16667399177244124	0.19246861924686193	-0.16627689123021305	0.22342735669842717	0.045963828133691986	0.7019174338937704	0.998172333768133	0.03368778934951933
11005	01	ugr	1	sub-11005_ses-01_task-ugr_run-1	E11	0	tedana_full_vs_tedana_nss	4.263256414560601e-14	6.661338147750939e-16	0.0	0.0	-3.552713678800501e-15	0.0	3.823330541052883e-15	1.0	1.0	4.554308112881334e-16
11066	01	ugr	1	sub-11066_ses-01_task-ugr_run-1	E11	2	base_vs_tedana_full	7.541599907030715	-0.09531552283484701	-0.09582013453310954	-0.008438818565400852	0.002256790449557289	0.07917723696784529	-0.013454981520963687	0.923289427473087	0.9997484870632058	0.00809998804043291
11066	01	ugr	1	sub-11066_ses-01_task-ugr_run-1	E11	2	tedana_full_vs_tedana_nss	-2.3769643923798043	-0.012514560380472606	0.04120099015791685	0.0	-0.00229548508379418	-0.021671822559888643	0.01483591039924027	0.9778762103428442	0.999960435537194	0.0034855545594702354
11246	01	ugr	2	sub-11246_ses-01_task-ugr_run-2	E11	1	base_vs_tedana_full	6.587201629344449	0.01938058048807556	0.00973723528922188	0.06302521008403361	-0.05008679517950332	0.08760753456978077	-0.043883252681700666	0.9212291981324857	0.9997942575589255	0.008450393602948476
11246	01	ugr	2	sub-11246_ses-01_task-ugr_run-2	E11	1	tedana_full_vs_tedana_nss	3.054072762638455	0.02618913071714335	-0.15691110934072267	-0.01680672268907568	0.06839146983906297	0.030522690601884728	0.005318815026598477	0.9457539679714337	0.9999033447479909	0.005716183313889538
11340	01	ugr	1	sub-11340_ses-01_task-ugr_run-1	E11	2	base_vs_tedana_full	9.3419418229618	0.041395234392596736	-0.1871636446898004	-0.00421940928270037	0.02734950278198589	0.10407743067343467	-0.04124391045396786	0.9088848101379301	0.9997190484145725	0.00909297546750192
11340	01	ugr	1	sub-11340_ses-01_task-ugr_run-1	E11	2	tedana_full_vs_tedana_nss	-0.19550407943020787	0.005527546094574065	0.040463600157934876	-0.0042194092827004814	-0.007914744107313854	-0.0011366043447040841	-0.001271977277103653	0.967950962596012	0.9999497343410442	0.003921200355060886
11440	01	ugr	1	sub-11440_ses-01_task-ugr_run-1	E11	1	base_vs_tedana_full	8.138914281143727	-0.07480807273085732	0.04537574788402729	0.012605042016806789	-0.025113528326370593	0.11316485286543665	-0.05194561584344054	0.9131838248560453	0.9995860570227537	0.01070385509546809
11440	01	ugr	1	sub-11440_ses-01_task-ugr_run-1	E11	1	tedana_full_vs_tedana_nss	-0.5493678863286533	-0.012067843742467499	-0.00521443681545497	0.0	-0.007340111219243606	-0.004158209575254368	0.004231774546954146	0.984747729754504	0.9999770470941011	0.002905315465994641
11451	01	ugr	2	sub-11451_ses-01_task-ugr_run-2	E11	2	base_vs_tedana_full	7.808490887866043	-0.0744605198859778	0.0399822233119809	0.0	-0.07297310228561138	0.09600008461824272	0.005803696784338844	0.9287321047988925	0.9998306502194181	0.006857218723697492
11451	01	ugr	2	sub-11451_ses-01_task-ugr_run-2	E11	2	tedana_full_vs_tedana_nss	0.7198057030420983	0.010777159931835367	0.024524076955390606	0.0	0.032391176102493535	0.00639061955516651	-0.001281821044984005	0.9838688482326335	0.9999799378768336	0.0026012742776311813
11526	01	ugr	1	sub-11526_ses-01_task-ugr_run-1	XA60	2	base_vs_tedana_full	10.696575338680148	-0.015901328234358747	-0.020912849155967916	0.0	-0.029612612667195837	0.10674524498278704	-0.026336580800891622	0.9301661007089957	0.9998696291444878	0.006422383496764794
11526	01	ugr	1	sub-11526_ses-01_task-ugr_run-1	XA60	2	tedana_full_vs_tedana_nss	-7.1753357238727205	-0.05051622798310129	0.052776570830005476	0.0	0.03035904509692	-0.06399312629458598	0.023364650658759548	0.9544174499846086	0.9999278111249497	0.004806067140620391
