grouping	group	comparison	metric	n	median	q25	q75	p90	p95
all	all	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	51	-1.1102230246251565e-16	-0.009508548500253122	0.005305910101523537	0.022865244689344033	0.037318567904225886
all	all	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	51	2.1997126342654383e-12	-0.001276899161043829	0.005865443819123118	0.015564282118480403	0.021854080284584826
all	all	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	51	0.9765399969426676	0.9614086340871866	0.9919469349870074	1.0	1.0
all	all	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	51	0.9999588961670715	0.9999309028333703	0.9999838003619516	1.0	1.0
all	all	tedana_full_vs_tedana_nss	normalized_rmse	51	0.0036977572168565617	0.0025369187329231913	0.004666361320917132	0.006044196302175605	0.01235536041808312
nss_count	0	base_vs_tedana_full	candidate_minus_reference_tsnr	11	12.918895514490686	7.7112253530632415	27.08870245901283	37.074364962904625	58.08557154781616
nss_count	0	base_vs_tedana_full	candidate_minus_reference_standardized_dvars	11	-0.060077361031763976	-0.07757104811923077	0.08698661217409043	0.1661274096531309	0.21407555759211772
nss_count	0	base_vs_tedana_full	candidate_minus_reference_fd_dvars_spearman	11	-0.16667399177244124	-0.3259644853386327	-0.04630834493816363	-0.007894412995323619	0.004745150342992346
nss_count	0	base_vs_tedana_full	candidate_minus_reference_fraction_high_dvars	11	0.0	-0.016436466159775676	0.0	0.07834101382488479	0.13540481653587336
nss_count	0	base_vs_tedana_full	candidate_minus_reference_motion24_global_signal_r_squared	11	-0.05694915207616558	-0.11785813166369224	0.025175658318185024	0.0334025354602524	0.04871553502798365
nss_count	0	base_vs_tedana_full	candidate_minus_reference_variance_removed_fraction	11	0.18470794447129668	0.10965104739248183	0.29475514205441505	0.349688953408024	0.3686935477048622
nss_count	0	base_vs_tedana_full	candidate_minus_reference_lag1_autocorrelation	11	-0.02920220249001727	-0.03925806152977686	-0.022056693203811976	-0.0051594663950687205	0.020402180869311632
nss_count	0	base_vs_tedana_full	median_voxelwise_temporal_correlation	11	0.8288432409144386	0.7251216346676441	0.9101340296681808	0.918519529781804	0.9271514895899078
nss_count	0	base_vs_tedana_full	median_volume_spatial_correlation	11	0.9995274351423021	0.9982996785877408	0.9996911837921885	0.9997458600734539	0.9997567907315115
nss_count	0	base_vs_tedana_full	normalized_rmse	11	0.012752488772982561	0.01090082114267454	0.02594922549867832	0.03368778934951933	0.036408171839649145
nss_count	0	tedana_full_vs_tedana_nss	candidate_minus_reference_tsnr	11	-1.4210854715202004e-14	-2.842170943040401e-14	1.4210854715202004e-14	4.263256414560601e-14	4.263256414560601e-14
nss_count	0	tedana_full_vs_tedana_nss	candidate_minus_reference_standardized_dvars	11	-8.881784197001252e-16	-1.2212453270876722e-15	-4.440892098500626e-16	6.661338147750939e-16	3.6637359812630166e-15
nss_count	0	tedana_full_vs_tedana_nss	candidate_minus_reference_fd_dvars_spearman	11	0.0	0.0	0.0	0.0	0.0
nss_count	0	tedana_full_vs_tedana_nss	candidate_minus_reference_fraction_high_dvars	11	0.0	0.0	0.0	0.0	0.0
nss_count	0	tedana_full_vs_tedana_nss	candidate_minus_reference_motion24_global_signal_r_squared	11	1.7763568394002505e-15	-9.381384558082573e-15	5.717648576819556e-15	1.532107773982716e-14	2.2426505097428162e-14
nss_count	0	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	11	-1.1102230246251565e-16	-1.1102230246251565e-16	0.0	1.1102230246251565e-16	1.4432899320127035e-15
nss_count	0	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	11	9.020562075079397e-17	-3.7643499428696714e-16	1.0443035325380379e-15	3.823330541052883e-15	1.1017679824032456e-12
nss_count	0	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	11	1.0	1.0	1.0	1.0	1.0
nss_count	0	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	11	1.0	1.0	1.0	1.0	1.0
nss_count	0	tedana_full_vs_tedana_nss	normalized_rmse	11	4.484421586248566e-16	4.2701836308445717e-16	5.347022888267102e-16	6.195019874221786e-16	2.2547891449360958e-13
nss_count	1	base_vs_tedana_full	candidate_minus_reference_tsnr	23	8.564833421130885	6.4927116547584305	16.258497386528095	48.472659861249745	62.71247172937747
nss_count	1	base_vs_tedana_full	candidate_minus_reference_standardized_dvars	23	-0.019666975985523916	-0.1201306867126436	0.07076692779411253	0.2661536047933549	0.2929423308145635
nss_count	1	base_vs_tedana_full	candidate_minus_reference_fd_dvars_spearman	23	-0.08335889831952825	-0.20517929998966014	0.027556491586624585	0.09972168265270942	0.12100640670647364
nss_count	1	base_vs_tedana_full	candidate_minus_reference_fraction_high_dvars	23	0.0	-0.007727414906019858	0.0	0.05358222340319531	0.12369382535622937
nss_count	1	base_vs_tedana_full	candidate_minus_reference_motion24_global_signal_r_squared	23	-0.037184704930707246	-0.06776778852544607	-0.004025680636511986	0.0344814557606798	0.05461560462916407
nss_count	1	base_vs_tedana_full	candidate_minus_reference_variance_removed_fraction	23	0.10032789778146467	0.08779158579409235	0.17097660667927544	0.2645335674768754	0.3126954477175764
nss_count	1	base_vs_tedana_full	candidate_minus_reference_lag1_autocorrelation	23	-0.02144384160896879	-0.05452812925818965	-0.003438805895134357	0.012346616527268811	0.0175953825659343
nss_count	1	base_vs_tedana_full	median_voxelwise_temporal_correlation	23	0.9131838248560453	0.778372922943296	0.9324874485368954	0.9410436590938867	0.9434267498787527
nss_count	1	base_vs_tedana_full	median_volume_spatial_correlation	23	0.999659914951167	0.9993032326736916	0.9997962818138406	0.9998306986552825	0.999861044059894
nss_count	1	base_vs_tedana_full	normalized_rmse	23	0.010568733824193852	0.008073089523971077	0.01537456326946009	0.02376347055981773	0.02750312777448147
nss_count	1	tedana_full_vs_tedana_nss	candidate_minus_reference_tsnr	23	-0.3652999852774883	-1.6004194577832394	1.3012411152895424	3.0016651053719587	3.5627163749891615
nss_count	1	tedana_full_vs_tedana_nss	candidate_minus_reference_standardized_dvars	23	-0.0074568553212897015	-0.02546766379433385	0.010762869925968088	0.025614349960953665	0.029516582968444765
nss_count	1	tedana_full_vs_tedana_nss	candidate_minus_reference_fd_dvars_spearman	23	-0.017705644498026828	-0.03180431800631363	0.00804141031271162	0.04706414698912821	0.05961604977659608
nss_count	1	tedana_full_vs_tedana_nss	candidate_minus_reference_fraction_high_dvars	23	0.0	0.0	0.0	0.006595731817907071	0.013219424460431707
nss_count	1	tedana_full_vs_tedana_nss	candidate_minus_reference_motion24_global_signal_r_squared	23	-0.005092668781502829	-0.013191486437707622	0.010186427431367495	0.05232491505235355	0.058686746639129074
nss_count	1	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	23	-0.004158209575254368	-0.014397716478932121	0.007512095648793904	0.021537580869126566	0.02975694601063065
nss_count	1	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	23	0.002560747857774246	-0.0029223646108441845	0.007418696977854529	0.015104212083789858	0.017134678478354856
nss_count	1	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	23	0.9737331413621965	0.9529822651693743	0.9815173090306177	0.9853077238214594	0.9873373710500503
nss_count	1	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	23	0.9999382899952062	0.9999127622924752	0.9999701425329448	0.9999816350168861	0.9999834355737008
nss_count	1	tedana_full_vs_tedana_nss	normalized_rmse	23	0.0043811358132634735	0.002999359419116084	0.005210422299132799	0.007680167342319989	0.01663052118706952
nss_count	2	base_vs_tedana_full	candidate_minus_reference_tsnr	8	8.575216355413922	7.338953418292213	9.83499835266284	11.17295703633434	11.728735683597563
nss_count	2	base_vs_tedana_full	candidate_minus_reference_standardized_dvars	8	-0.0728075076583159	-0.10260291681458727	-0.012272644574572	0.011447954801130781	0.02642159459686374
nss_count	2	base_vs_tedana_full	candidate_minus_reference_fd_dvars_spearman	8	-0.10149058802185466	-0.14266602168466436	-0.03405305970902387	-0.002644327415583285	0.018668947948198778
nss_count	2	base_vs_tedana_full	candidate_minus_reference_fraction_high_dvars	8	-0.001984126984126977	-0.005274261603375491	0.0	0.0	0.0
nss_count	2	base_vs_tedana_full	candidate_minus_reference_motion24_global_signal_r_squared	8	-0.018710807910883143	-0.04045273507179972	0.007679194207897949	0.02496733467263972	0.026158418727312803
nss_count	2	base_vs_tedana_full	candidate_minus_reference_variance_removed_fraction	8	0.10518346317076543	0.09179437270564336	0.11090109522158456	0.12790762630545088	0.13320310340083694
nss_count	2	base_vs_tedana_full	candidate_minus_reference_lag1_autocorrelation	8	-0.01779757858874194	-0.03006341321416068	-0.0016362764106980687	0.0025698984361827958	0.004186797610260818
nss_count	2	base_vs_tedana_full	median_voxelwise_temporal_correlation	8	0.9260107661359898	0.913910069935485	0.9304495129460653	0.9441788639085626	0.9592044972017327
nss_count	2	base_vs_tedana_full	median_volume_spatial_correlation	8	0.9997506720824718	0.9997346978102739	0.9998403949506856	0.9998769575384262	0.9998855073313543
nss_count	2	base_vs_tedana_full	normalized_rmse	8	0.007994928315820906	0.006748509916964317	0.008875505757763547	0.008968252202924493	0.009030613835213207
nss_count	2	tedana_full_vs_tedana_nss	candidate_minus_reference_tsnr	8	-1.286234235905006	-4.261737824825406	0.31521948442831516	1.7856419817799143	3.0291176403073656
nss_count	2	tedana_full_vs_tedana_nss	candidate_minus_reference_standardized_dvars	8	-0.009075231966516384	-0.029405260294367852	0.006839949553889391	0.013373113035085036	0.016401724988876317
nss_count	2	tedana_full_vs_tedana_nss	candidate_minus_reference_fd_dvars_spearman	8	0.040832295157925864	0.018512099711559312	0.05655387978995438	0.1436082134852271	0.23195102143655738
nss_count	2	tedana_full_vs_tedana_nss	candidate_minus_reference_fraction_high_dvars	8	0.0	0.0	0.0	0.004761904761904775	0.010317460317460343
nss_count	2	tedana_full_vs_tedana_nss	candidate_minus_reference_motion24_global_signal_r_squared	8	0.008288226225888373	-0.006817644184879984	0.030867077848313385	0.03941153674155141	0.04760195748711892
nss_count	2	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	8	-0.011404213452296363	-0.044153577911055314	0.003767002856764401	0.017133374467475197	0.029666588531835326
nss_count	2	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	8	0.004566441882025881	-0.001274438219073741	0.016566756412133524	0.02224090131319716	0.022802775985978352
nss_count	2	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	8	0.9650570578397905	0.9529470222842207	0.9757236085665413	0.979674001709781	0.9817714249712073
nss_count	2	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	8	0.9999461958711163	0.999932926506355	0.9999531756637244	0.9999662862390859	0.9999731120579598
nss_count	2	tedana_full_vs_tedana_nss	normalized_rmse	8	0.004034258223573694	0.00364470655250998	0.0046801261322981964	0.005047556680434728	0.005329294476884788
nss_count	3+	base_vs_tedana_full	candidate_minus_reference_tsnr	9	7.7728409067000825	5.12460594230825	8.786147102269702	11.691722439020786	15.011196839260009
nss_count	3+	base_vs_tedana_full	candidate_minus_reference_standardized_dvars	9	-0.05279166098507426	-0.14624290591267575	0.002991522033010785	0.046615903362920125	0.11175037767419432
nss_count	3+	base_vs_tedana_full	candidate_minus_reference_fd_dvars_spearman	9	-0.030671555038898332	-0.057196223658538825	0.08318555976325995	0.1269472986567994	0.13090139854598937
nss_count	3+	base_vs_tedana_full	candidate_minus_reference_fraction_high_dvars	9	0.0	-0.004065040650406582	0.0	0.021739130434782615	0.06521739130434774
nss_count	3+	base_vs_tedana_full	candidate_minus_reference_motion24_global_signal_r_squared	9	-0.05458948623692328	-0.08855990460399088	-0.02027532314318048	-0.0001832382722241708	0.005522013172795232
nss_count	3+	base_vs_tedana_full	candidate_minus_reference_variance_removed_fraction	9	0.0938591985731847	0.08077987005591036	0.1231961721895034	0.14493549360678082	0.1781905016066695
nss_count	3+	base_vs_tedana_full	candidate_minus_reference_lag1_autocorrelation	9	-0.012776590608743688	-0.018955498703995655	-0.001769266751520818	0.0022192523350820664	0.006777659086146757
nss_count	3+	base_vs_tedana_full	median_voxelwise_temporal_correlation	9	0.9286353833998641	0.9120175794637178	0.9466599070340515	0.9528028469157562	0.95983338994339
nss_count	3+	base_vs_tedana_full	median_volume_spatial_correlation	9	0.9997744686774316	0.9997298954661299	0.9998169543818877	0.9998372899676857	0.9998747977656438
nss_count	3+	base_vs_tedana_full	normalized_rmse	9	0.008125131736335148	0.007891012390975323	0.009162345525726997	0.013122213073497221	0.02037297127788339
nss_count	3+	tedana_full_vs_tedana_nss	candidate_minus_reference_tsnr	9	-0.18807627629942658	-0.7544598196861756	1.6837764330660718	2.612175199031606	3.768357050706239
nss_count	3+	tedana_full_vs_tedana_nss	candidate_minus_reference_standardized_dvars	9	-0.010729981530682497	-0.018390045707094904	0.001146011754986631	0.009202256943579862	0.022817182322633155
nss_count	3+	tedana_full_vs_tedana_nss	candidate_minus_reference_fd_dvars_spearman	9	-0.01949639354503125	-0.032582297627031576	-0.003128096741265768	0.018462841293723095	0.04521971921228608
nss_count	3+	tedana_full_vs_tedana_nss	candidate_minus_reference_fraction_high_dvars	9	0.0	0.0	0.0	0.006521739130434795	0.019565217391304356
nss_count	3+	tedana_full_vs_tedana_nss	candidate_minus_reference_motion24_global_signal_r_squared	9	-0.004346478832596756	-0.017450690112271516	0.006034770287808744	0.04285811010671075	0.04548949509028568
nss_count	3+	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	9	-0.00515359154846623	-0.007437949670730193	0.01423774218992313	0.038037121584888936	0.049236698330154226
nss_count	3+	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	9	0.0012315598140361199	-0.0020830631214440723	0.003677920640234981	0.016690748058477506	0.02089461028629579
nss_count	3+	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	9	0.9693788488284996	0.9661153080782479	0.9850337818421084	0.9913491225000999	0.9921462058159766
nss_count	3+	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	9	0.9999552639114494	0.9999304861646321	0.9999678433464401	0.9999803066485005	0.999982199589567
nss_count	3+	tedana_full_vs_tedana_nss	normalized_rmse	9	0.0038060712595904484	0.0030897263299182165	0.004305541312077571	0.008994029688893826	0.012807795211351987
software_era	E11	base_vs_tedana_full	candidate_minus_reference_tsnr	31	7.524294656736217	6.092950855155554	9.064044462615751	11.28967041736184	11.854654987790717
software_era	E11	base_vs_tedana_full	candidate_minus_reference_standardized_dvars	31	-0.06278867243570607	-0.12462169767004316	0.013618524167554602	0.0991788423270854	0.2194542787582866
software_era	E11	base_vs_tedana_full	candidate_minus_reference_fd_dvars_spearman	31	-0.04602274510923074	-0.12327324613459115	0.035345981130286405	0.09238619178604174	0.12901155542288748
software_era	E11	base_vs_tedana_full	candidate_minus_reference_fraction_high_dvars	31	0.0	-0.004016647309330268	0.0	0.06302521008403361	0.15058213571038745
software_era	E11	base_vs_tedana_full	candidate_minus_reference_motion24_global_signal_r_squared	31	-0.028250844216562654	-0.07287241856646814	-0.0016847967388023966	0.02734950278198589	0.03663582774861257
software_era	E11	base_vs_tedana_full	candidate_minus_reference_variance_removed_fraction	31	0.09765822568530669	0.07997855351187783	0.1179544438907818	0.16034478404578267	0.21743643315249273
software_era	E11	base_vs_tedana_full	candidate_minus_reference_lag1_autocorrelation	31	-0.00993837989894828	-0.02252360161055309	0.0005620169089756745	0.01133606583721146	0.018062728339478647
software_era	E11	base_vs_tedana_full	median_voxelwise_temporal_correlation	31	0.923289427473087	0.9120322598037389	0.9376693615367226	0.9492875754019394	0.9589432441022899
software_era	E11	base_vs_tedana_full	median_volume_spatial_correlation	31	0.9997399142755077	0.9996724587134052	0.9997962818138406	0.9998306502194181	0.9998653869829619
software_era	E11	base_vs_tedana_full	normalized_rmse	31	0.008690139540386142	0.007890440491092113	0.009566477758859276	0.014906278951722316	0.030655759415894455
software_era	E11	tedana_full_vs_tedana_nss	candidate_minus_reference_tsnr	31	-2.842170943040401e-14	-0.9220537111845353	0.6969896903185031	1.9725373359956393	2.544078517916372
software_era	E11	tedana_full_vs_tedana_nss	candidate_minus_reference_standardized_dvars	31	-8.881784197001252e-16	-0.017172447856157125	0.0032828620772967776	0.01773490061258176	0.022809733829905476
software_era	E11	tedana_full_vs_tedana_nss	candidate_minus_reference_fd_dvars_spearman	31	-0.0009645268459972101	-0.03153722121545069	0.03249383855666274	0.06788580666980111	0.10713882429209434
software_era	E11	tedana_full_vs_tedana_nss	candidate_minus_reference_fraction_high_dvars	31	0.0	0.0	0.0	0.003597122302158251	0.014880952380952439
software_era	E11	tedana_full_vs_tedana_nss	candidate_minus_reference_motion24_global_signal_r_squared	31	-3.552713678800501e-15	-0.008147453171807872	0.023689914422318492	0.04847757011954046	0.057539562177772896
software_era	E11	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	31	-1.1102230246251565e-16	-0.010238422708670702	0.005990294190143797	0.022865244689344033	0.031480011907070504
software_era	E11	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	31	0.0005013171689320813	-0.001276899161043829	0.005865443819123118	0.015564282118480403	0.019534230706799313
software_era	E11	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	31	0.9758232586457463	0.9673786933773154	0.9852407520901534	1.0	1.0
software_era	E11	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	31	0.9999552639114494	0.9999309028333703	0.999975450991456	1.0	1.0
software_era	E11	tedana_full_vs_tedana_nss	normalized_rmse	31	0.003796245915060673	0.002859643071416511	0.004561723099259824	0.006044196302175605	0.01235536041808312
software_era	XA30	base_vs_tedana_full	candidate_minus_reference_tsnr	6	8.152685827906069	6.136549442714891	9.068250532632161	9.966189885876478	10.331256710581757
software_era	XA30	base_vs_tedana_full	candidate_minus_reference_standardized_dvars	6	0.00013053236566507032	-0.06994768217748676	0.056843667024074285	0.15191543897500293	0.19047596745195666
software_era	XA30	base_vs_tedana_full	candidate_minus_reference_fd_dvars_spearman	6	-0.06355256909802087	-0.1165805758997635	-0.04410449525448004	0.030907484791457954	0.06623152008041715
software_era	XA30	base_vs_tedana_full	candidate_minus_reference_fraction_high_dvars	6	0.0	0.0	0.05875576036866359	0.10438789821679023	0.11741134041274295
software_era	XA30	base_vs_tedana_full	candidate_minus_reference_motion24_global_signal_r_squared	6	0.0016063520864618153	-0.04464127200466245	0.011153032454130157	0.019216821317414146	0.023211599667213895
software_era	XA30	base_vs_tedana_full	candidate_minus_reference_variance_removed_fraction	6	0.1158912657455754	0.10130746439505037	0.207274346603254	0.2641900021006228	0.27808618911263994
software_era	XA30	base_vs_tedana_full	candidate_minus_reference_lag1_autocorrelation	6	-0.027139929014517266	-0.03526282101996871	-0.020486037912751057	-0.009745608183574945	-0.0051406629233645895
software_era	XA30	base_vs_tedana_full	median_voxelwise_temporal_correlation	6	0.9072474530247081	0.8126859398237473	0.9242312037456462	0.9332492683521205	0.9351810584553943
software_era	XA30	base_vs_tedana_full	median_volume_spatial_correlation	6	0.9995844455025771	0.9983795680701038	0.9996785334358531	0.9997569579885991	0.9997877470286529
software_era	XA30	base_vs_tedana_full	normalized_rmse	6	0.011804727128489331	0.010646015920105147	0.02405546828301141	0.03347932401204048	0.03630393917090972
software_era	XA30	tedana_full_vs_tedana_nss	candidate_minus_reference_tsnr	6	0.23361125701246976	-2.4868995751603507e-14	2.8312298774440023	4.271885617148946	4.59821225976491
software_era	XA30	tedana_full_vs_tedana_nss	candidate_minus_reference_standardized_dvars	6	-0.003728427660645739	-0.009911699978334298	-1.27675647831893e-15	0.011657613468096906	0.017486420202145914
software_era	XA30	tedana_full_vs_tedana_nss	candidate_minus_reference_fd_dvars_spearman	6	-0.00817783152599999	-0.017368149136520114	0.0	0.023201038354826814	0.03480155753224022
software_era	XA30	tedana_full_vs_tedana_nss	candidate_minus_reference_fraction_high_dvars	6	0.0	0.0	0.0	0.0256916996047431	0.03853754940711465
software_era	XA30	tedana_full_vs_tedana_nss	candidate_minus_reference_motion24_global_signal_r_squared	6	-0.0025463343907544123	-0.013958751387002616	9.992007221626409e-15	0.00709282659892746	0.010639239898383529
software_era	XA30	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	6	0.0031374826130953215	-1.6653345369377348e-16	0.038553631021079976	0.054874730680731315	0.05765550287807543
software_era	XA30	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	6	-0.001447655693964843	-0.010108285037106635	1.3678294608077124e-15	0.00128037392888802	0.001920560893331133
software_era	XA30	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	6	0.9715226734400519	0.9440039280864941	0.9954272269653155	1.0	1.0
software_era	XA30	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	6	0.9999420761814805	0.9998832525452757	0.9999875760217974	1.0	1.0
software_era	XA30	tedana_full_vs_tedana_nss	normalized_rmse	6	0.004666318934816854	0.0010952839533162047	0.006553235709841114	0.012333354117628995	0.014956457712611122
software_era	XA60	base_vs_tedana_full	candidate_minus_reference_tsnr	14	27.9591177443286	18.924589643950895	48.344795426597784	74.63909801603998	83.06974744401197
software_era	XA60	base_vs_tedana_full	candidate_minus_reference_standardized_dvars	14	-0.031561369369143666	-0.0605914407139409	0.11910065857133434	0.24264124030256562	0.2822421121003373
software_era	XA60	base_vs_tedana_full	candidate_minus_reference_fd_dvars_spearman	14	-0.2562640629500582	-0.568934524430672	-0.036524361446858	-0.010723817100155953	0.038608218602311145
software_era	XA60	base_vs_tedana_full	candidate_minus_reference_fraction_high_dvars	14	-0.0077209684502812514	-0.03259048104770401	0.0	0.0	0.0
software_era	XA60	base_vs_tedana_full	candidate_minus_reference_motion24_global_signal_r_squared	14	-0.05705243913387881	-0.11646600283675898	-0.029730811268632445	0.04783777377845924	0.060383258430248755
software_era	XA60	base_vs_tedana_full	candidate_minus_reference_variance_removed_fraction	14	0.18315818689203245	0.1196960211168234	0.3128023114721237	0.3517142279511637	0.3648727814915833
software_era	XA60	base_vs_tedana_full	candidate_minus_reference_lag1_autocorrelation	14	-0.03925806152977686	-0.07810075403353853	-0.029605647417610313	-0.022353756964830093	-0.008600371743309512
software_era	XA60	base_vs_tedana_full	median_voxelwise_temporal_correlation	14	0.7629751588318153	0.6124582801491417	0.8992989743127144	0.9212568001096798	0.9314472859475637
software_era	XA60	base_vs_tedana_full	median_volume_spatial_correlation	14	0.99945353029494	0.9986125458421122	0.999804646133808	0.9998678645263848	0.9998711236583063
software_era	XA60	base_vs_tedana_full	normalized_rmse	14	0.014004184163066261	0.007904382837737388	0.01996713572076132	0.023525052568609105	0.026740533779972736
software_era	XA60	tedana_full_vs_tedana_nss	candidate_minus_reference_tsnr	14	-0.16093778014281668	-2.6648578225590676	3.552713678800501e-15	1.954424133414196	5.682177931529366
software_era	XA60	tedana_full_vs_tedana_nss	candidate_minus_reference_standardized_dvars	14	-4.453548640981353e-12	-0.03959141390998555	4.884981308350689e-15	0.026940031902206053	0.0378386660503954
software_era	XA60	tedana_full_vs_tedana_nss	candidate_minus_reference_fd_dvars_spearman	14	0.0	-0.016310301965438014	0.003813301750831181	0.026754972633812907	0.040982683595394635
software_era	XA60	tedana_full_vs_tedana_nss	candidate_minus_reference_fraction_high_dvars	14	0.0	0.0	0.0	0.002941176470588229	0.005249078048485594
software_era	XA60	tedana_full_vs_tedana_nss	candidate_minus_reference_motion24_global_signal_r_squared	14	-1.276090344504155e-12	-0.0052717897289514815	2.3175905639050143e-14	0.023107492067312645	0.03838374226294288
software_era	XA60	tedana_full_vs_tedana_nss	candidate_minus_reference_variance_removed_fraction	14	-0.0011684541927703407	-0.013118245131856554	-1.1102230246251565e-16	0.0005534652873950283	0.0035761611775693286
software_era	XA60	tedana_full_vs_tedana_nss	candidate_minus_reference_lag1_autocorrelation	14	0.0010738033820183249	-2.1241688963336003e-15	0.009478672853496945	0.019343385866357775	0.022444390707497486
software_era	XA60	tedana_full_vs_tedana_nss	median_voxelwise_temporal_correlation	14	0.9766421307003038	0.960528129064369	1.0	1.0	1.0
software_era	XA60	tedana_full_vs_tedana_nss	median_volume_spatial_correlation	14	0.999983145095426	0.9999359050927794	1.0	1.0	1.0
software_era	XA60	tedana_full_vs_tedana_nss	normalized_rmse	14	0.0025369187329231913	1.1304920824051586e-13	0.004401156398312523	0.004772620052127314	0.004885701832846614
