onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.129915	2.321033	choice_stranger	2.321033	0	low	0	4
13.812764	2.721799	choice_friend	2.721799	4	high	2	4
19.065140	1.000000	outcome_friend_recip	2.721799	4	high	2	4
21.876858	1.741072	choice_computer	1.741072	2	low	2	4
27.129503	1.000000	outcome_computer_recip	1.741072	2	low	2	4
33.286930	1.981310	choice_stranger	1.981310	0	low	0	2
46.197590	1.653387	choice_friend	1.653387	8	high	4	8
51.450410	1.000000	outcome_friend_defect	1.653387	8	high	4	8
55.879444	2.138951	choice_computer	2.138951	4	low	4	8
62.631630	1.000000	outcome_computer_defect	2.138951	4	low	4	8
65.444855	1.774049	choice_friend	1.774049	2	high	0	2
70.696500	1.000000	outcome_friend_defect	1.774049	2	high	0	2
73.507090	1.778386	choice_friend	1.778386	4	high	0	4
78.759460	1.000000	outcome_friend_recip	1.778386	4	high	0	4
88.031075	2.487718	choice_computer	2.487718	8	high	2	8
93.283295	1.000000	outcome_computer_recip	2.487718	8	high	2	8
97.830574	1.787627	choice_stranger	1.787627	2	low	2	8
104.583050	1.000000	outcome_stranger_defect	1.787627	2	low	2	8
107.512380	2.873353	choice_stranger	2.873353	8	high	2	8
112.764786	1.000000	outcome_stranger_recip	2.873353	8	high	2	8
115.576126	2.892934	choice_computer	2.892934	4	low	4	8
122.331130	1.000000	outcome_computer_recip	2.892934	4	low	4	8
125.138590	2.330684	choice_computer	2.330684	2	low	2	8
131.889660	1.000000	outcome_computer_recip	2.330684	2	low	2	8
136.442110	2.677224	choice_stranger	2.677224	8	high	0	8
144.694370	1.000000	outcome_stranger_defect	2.677224	8	high	0	8
150.737720	2.548434	choice_friend	2.548434	2	high	0	2
157.489320	1.000000	outcome_friend_recip	2.548434	2	high	0	2
160.298540	3.000000	missed_trial	3.000000	n/a	n/a	0	2
169.976320	1.643596	choice_computer	1.643596	2	low	2	4
176.728000	1.000000	outcome_computer_defect	1.643596	2	low	2	4
179.540310	1.646099	choice_friend	1.646099	8	high	4	8
184.792850	1.000000	outcome_friend_recip	1.646099	8	high	4	8
189.217560	2.185278	choice_computer	2.185278	0	low	0	4
202.012620	1.556906	choice_friend	1.556906	8	high	2	8
207.263440	1.000000	outcome_friend_recip	1.556906	8	high	2	8
210.076460	1.943822	choice_friend	1.943822	8	high	2	8
216.829600	1.000000	outcome_friend_defect	1.943822	8	high	2	8
222.989260	1.931056	choice_stranger	1.931056	8	high	0	8
231.242340	1.000000	outcome_stranger_recip	1.931056	8	high	0	8
234.052110	2.351898	choice_computer	2.351898	0	low	0	4
243.742700	1.677924	choice_stranger	1.677924	8	high	4	8
251.995250	1.000000	outcome_stranger_defect	1.677924	8	high	4	8
254.808210	2.112366	choice_friend	2.112366	4	high	0	4
261.560820	1.000000	outcome_friend_defect	2.112366	4	high	0	4
267.600860	1.936195	choice_friend	1.936195	4	high	2	4
272.852300	1.000000	outcome_friend_defect	1.936195	4	high	2	4
277.278440	1.775950	choice_computer	1.775950	2	low	2	8
284.030730	1.000000	outcome_computer_defect	1.775950	2	low	2	8
286.843000	1.910670	choice_friend	1.910670	8	high	2	8
292.095200	1.000000	outcome_friend_recip	1.910670	8	high	2	8
296.643100	1.861243	choice_stranger	1.861243	4	low	4	8
303.395100	1.000000	outcome_stranger_recip	1.861243	4	low	4	8
306.333860	2.055031	choice_stranger	2.055031	8	high	2	8
313.085170	1.000000	outcome_stranger_recip	2.055031	8	high	2	8
315.897060	2.374324	choice_computer	2.374324	8	high	0	8
322.650330	1.000000	outcome_computer_defect	2.374324	8	high	0	8
325.579770	1.858463	choice_stranger	1.858463	8	high	2	8
330.831970	1.000000	outcome_stranger_defect	1.858463	8	high	2	8
333.642820	2.211531	choice_friend	2.211531	0	low	0	8
341.827200	2.411115	choice_stranger	2.411115	4	high	0	4
347.079960	1.000000	outcome_stranger_recip	2.411115	4	high	0	4
351.633100	2.205585	choice_stranger	2.205585	0	low	0	2
359.694520	2.143717	choice_computer	2.143717	8	high	0	8
367.947700	1.000000	outcome_computer_recip	2.143717	8	high	0	8
377.344600	1.993507	choice_stranger	1.993507	4	high	2	4
382.597470	1.000000	outcome_stranger_recip	1.993507	4	high	2	4
385.410300	1.661401	choice_friend	1.661401	8	high	2	8
390.663000	1.000000	outcome_friend_defect	1.661401	8	high	2	8
395.086850	2.234989	choice_friend	2.234989	8	high	0	8
401.837280	1.000000	outcome_friend_defect	2.234989	8	high	0	8
412.851070	2.054694	choice_stranger	2.054694	4	high	2	4
418.103970	1.000000	outcome_stranger_defect	2.054694	4	high	2	4
420.913480	2.558614	choice_computer	2.558614	2	high	0	2
426.166170	1.000000	outcome_computer_recip	2.558614	2	high	0	2
433.820600	2.084878	choice_computer	2.084878	2	low	2	8
439.072970	1.000000	outcome_computer_defect	2.084878	2	low	2	8
