onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.124686	1.187396	choice_stranger	1.187396	2	high	0	2
12.377120	1.000000	outcome_stranger_defect	1.187396	2	high	0	2
16.808096	1.154606	choice_friend	1.154606	2	high	0	2
22.060580	1.000000	outcome_friend_defect	1.154606	2	high	0	2
24.878222	1.434318	choice_friend	1.434318	8	high	2	8
30.131222	1.000000	outcome_friend_recip	1.434318	8	high	2	8
34.556168	1.356011	choice_computer	1.356011	4	high	0	4
39.808730	1.000000	outcome_computer_defect	1.356011	4	high	0	4
42.624573	1.137306	choice_friend	1.137306	8	high	0	8
47.878265	1.000000	outcome_friend_recip	1.137306	8	high	0	8
50.691860	1.570750	choice_friend	1.570750	4	high	2	4
55.942580	1.000000	outcome_friend_recip	1.570750	4	high	2	4
58.757534	1.305188	choice_friend	1.305188	2	high	0	2
65.508140	1.000000	outcome_friend_recip	1.305188	2	high	0	2
71.664024	1.697598	choice_stranger	1.697598	8	high	0	8
76.916560	1.000000	outcome_stranger_defect	1.697598	8	high	0	8
79.838950	1.223671	choice_stranger	1.223671	4	high	0	4
86.591080	1.000000	outcome_stranger_recip	1.223671	4	high	0	4
91.025330	1.320455	choice_friend	1.320455	4	high	2	4
97.777450	1.000000	outcome_friend_defect	1.320455	4	high	2	4
100.588615	1.873946	choice_computer	1.873946	0	low	0	8
110.266840	1.545820	choice_stranger	1.545820	2	low	2	4
115.519660	1.000000	outcome_stranger_defect	1.545820	2	low	2	4
124.794525	1.501178	choice_friend	1.501178	8	high	2	8
131.547040	1.000000	outcome_friend_recip	1.501178	8	high	2	8
139.317840	1.211312	choice_stranger	1.211312	2	low	2	8
144.569640	1.000000	outcome_stranger_recip	1.211312	2	low	2	8
148.999540	1.595997	choice_friend	1.595997	8	high	4	8
155.752200	1.000000	outcome_friend_recip	1.595997	8	high	4	8
158.677200	1.651998	choice_stranger	1.651998	8	high	0	8
165.430280	1.000000	outcome_stranger_recip	1.651998	8	high	0	8
168.244110	1.351894	choice_friend	1.351894	4	high	0	4
173.495470	1.000000	outcome_friend_defect	1.351894	4	high	0	4
177.922200	1.656295	choice_computer	1.656295	2	high	0	2
184.674680	1.000000	outcome_computer_recip	1.656295	2	high	0	2
187.484500	1.777869	choice_computer	1.777869	2	low	2	4
194.236850	1.000000	outcome_computer_defect	1.777869	2	low	2	4
202.007610	1.454647	choice_stranger	1.454647	2	high	0	2
207.260250	1.000000	outcome_stranger_recip	1.454647	2	high	0	2
218.147500	1.598218	choice_computer	1.598218	4	low	4	8
223.399300	1.000000	outcome_computer_defect	1.598218	4	low	4	8
227.936690	1.325525	choice_stranger	1.325525	2	low	2	8
234.689580	1.000000	outcome_stranger_defect	1.325525	2	low	2	8
239.119460	1.259734	choice_friend	1.259734	8	high	2	8
245.871700	1.000000	outcome_friend_defect	1.259734	8	high	2	8
248.684800	1.143826	choice_computer	1.143826	2	low	2	4
253.936720	1.000000	outcome_computer_recip	1.143826	2	low	2	4
258.362060	2.150163	choice_computer	2.150163	4	high	0	4
265.113130	1.000000	outcome_computer_recip	2.150163	4	high	0	4
268.039300	1.806234	choice_stranger	1.806234	2	low	2	8
276.292080	1.000000	outcome_stranger_defect	1.806234	2	low	2	8
280.718780	1.759651	choice_computer	1.759651	4	low	4	8
285.971370	1.000000	outcome_computer_recip	1.759651	4	low	4	8
288.780180	1.414877	choice_computer	1.414877	2	low	2	8
295.531280	1.000000	outcome_computer_recip	1.414877	2	low	2	8
298.348880	1.129868	choice_friend	1.129868	8	high	4	8
303.601170	1.000000	outcome_friend_defect	1.129868	8	high	4	8
306.520940	1.324604	choice_stranger	1.324604	4	low	4	8
313.273680	1.000000	outcome_stranger_defect	1.324604	4	low	4	8
317.808720	1.236259	choice_stranger	1.236259	2	low	2	4
323.061340	1.000000	outcome_stranger_recip	1.236259	2	low	2	4
329.107640	1.204409	choice_friend	1.204409	8	high	0	8
334.360630	1.000000	outcome_friend_defect	1.204409	8	high	0	8
338.788850	1.605986	choice_computer	1.605986	2	low	2	8
344.041380	1.000000	outcome_computer_defect	1.605986	2	low	2	8
350.083980	1.594330	choice_friend	1.594330	8	high	2	8
355.336500	1.000000	outcome_friend_defect	1.594330	8	high	2	8
358.263520	2.065062	choice_stranger	2.065062	0	low	0	4
366.327600	1.251073	choice_computer	1.251073	2	low	2	8
374.580540	1.000000	outcome_computer_recip	1.251073	2	low	2	8
377.508240	1.320391	choice_stranger	1.320391	4	low	4	8
382.760650	1.000000	outcome_stranger_recip	1.320391	4	low	4	8
385.570680	1.224636	choice_computer	1.224636	2	low	2	8
390.822780	1.000000	outcome_computer_defect	1.224636	2	low	2	8
396.862150	1.699773	choice_computer	1.699773	8	high	0	8
402.113100	1.000000	outcome_computer_defect	1.699773	8	high	0	8
411.390380	1.254832	choice_friend	1.254832	4	high	0	4
416.642760	1.000000	outcome_friend_recip	1.254832	4	high	0	4
419.568820	2.142714	choice_stranger	2.142714	2	low	2	8
427.821780	1.000000	outcome_stranger_recip	2.142714	2	low	2	8
430.630980	1.363927	choice_computer	1.363927	2	high	0	2
437.383760	1.000000	outcome_computer_defect	1.363927	2	high	0	2
