onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.015762	1.869623	choice_friend	1.869623	4	high	0	4
9.267475	1.000000	outcome_friend_defect	1.869623	4	high	0	4
12.192059	1.343112	choice_stranger	1.343112	2	low	2	8
17.445713	1.000000	outcome_stranger_recip	1.343112	2	low	2	8
26.715666	1.952800	choice_friend	1.952800	8	high	2	8
33.469060	1.000000	outcome_friend_recip	1.952800	8	high	2	8
36.280040	1.473455	choice_friend	1.473455	8	high	2	8
41.532480	1.000000	outcome_friend_defect	1.473455	8	high	2	8
45.958970	1.943633	choice_computer	1.943633	4	high	0	4
52.712254	1.000000	outcome_computer_defect	1.943633	4	high	0	4
58.751644	1.900971	choice_computer	1.900971	2	low	2	8
65.504555	1.000000	outcome_computer_recip	1.900971	2	low	2	8
74.887620	1.497816	choice_stranger	1.497816	4	low	4	8
80.140800	1.000000	outcome_stranger_recip	1.497816	4	low	4	8
84.566154	1.736786	choice_computer	1.736786	4	low	4	8
92.819340	1.000000	outcome_computer_defect	1.736786	4	low	4	8
97.247980	1.388514	choice_friend	1.388514	8	high	4	8
102.500000	1.000000	outcome_friend_recip	1.388514	8	high	4	8
105.312904	1.173524	choice_friend	1.173524	8	high	2	8
110.566020	1.000000	outcome_friend_defect	1.173524	8	high	2	8
113.375824	1.377395	choice_computer	1.377395	2	low	2	4
118.628560	1.000000	outcome_computer_recip	1.377395	2	low	2	4
121.442840	1.660317	choice_friend	1.660317	0	low	0	8
131.006000	1.913625	choice_computer	1.913625	0	low	0	4
143.798600	2.288000	choice_computer	2.288000	0	low	0	8
153.474990	1.728458	choice_computer	1.728458	2	low	2	4
161.727950	1.000000	outcome_computer_defect	1.728458	2	low	2	4
169.498730	1.471966	choice_stranger	1.471966	2	low	2	8
174.750490	1.000000	outcome_stranger_recip	1.471966	2	low	2	8
177.678000	1.859247	choice_stranger	1.859247	2	low	2	4
184.428300	1.000000	outcome_stranger_recip	1.859247	2	low	2	4
190.583400	1.653774	choice_stranger	1.653774	2	low	2	4
195.835220	1.000000	outcome_stranger_defect	1.653774	2	low	2	4
198.757450	1.863163	choice_stranger	1.863163	4	low	4	8
204.007690	1.000000	outcome_stranger_defect	1.863163	4	low	4	8
206.827600	1.709356	choice_friend	1.709356	4	high	0	4
213.580150	1.000000	outcome_friend_recip	1.709356	4	high	0	4
218.117580	1.986432	choice_stranger	1.986432	4	high	0	4
226.369580	1.000000	outcome_stranger_defect	1.986432	4	high	0	4
230.801280	1.519743	choice_friend	1.519743	8	high	4	8
236.054280	1.000000	outcome_friend_defect	1.519743	8	high	4	8
247.050220	1.421278	choice_stranger	1.421278	0	low	0	4
255.226090	1.778531	choice_stranger	1.778531	2	high	0	2
261.978180	1.000000	outcome_stranger_defect	1.778531	2	high	0	2
268.016600	1.304322	choice_computer	1.304322	0	low	0	2
276.078950	1.409065	choice_computer	1.409065	0	low	0	8
284.257720	3.000000	missed_trial	3.000000	n/a	n/a	0	8
292.320070	1.201464	choice_computer	1.201464	2	low	2	8
297.572570	1.000000	outcome_computer_defect	1.201464	2	low	2	8
300.500950	1.420580	choice_stranger	1.420580	2	high	0	2
305.753360	1.000000	outcome_stranger_recip	1.420580	2	high	0	2
310.180050	1.358070	choice_friend	1.358070	2	high	0	2
315.433040	1.000000	outcome_friend_recip	1.358070	2	high	0	2
318.356000	1.733412	choice_stranger	1.733412	2	low	2	8
326.607600	1.000000	outcome_stranger_defect	1.733412	2	low	2	8
329.420200	1.634578	choice_computer	1.634578	0	low	0	2
340.827970	1.827713	choice_stranger	1.827713	8	high	0	8
347.580930	1.000000	outcome_stranger_recip	1.827713	8	high	0	8
350.394130	1.195034	choice_friend	1.195034	8	high	2	8
357.147280	1.000000	outcome_friend_recip	1.195034	8	high	2	8
360.073640	1.698414	choice_stranger	1.698414	8	high	2	8
366.824950	1.000000	outcome_stranger_defect	1.698414	8	high	2	8
369.639860	1.665443	choice_friend	1.665443	4	high	2	4
374.892800	1.000000	outcome_friend_defect	1.665443	4	high	2	4
382.548770	2.106523	choice_computer	2.106523	4	low	4	8
389.301700	1.000000	outcome_computer_recip	2.106523	4	low	4	8
393.728200	1.744490	choice_friend	1.744490	8	high	0	8
398.981600	1.000000	outcome_friend_defect	1.744490	8	high	0	8
401.791600	1.547569	choice_computer	1.547569	2	low	2	8
407.043670	1.000000	outcome_computer_recip	1.547569	2	low	2	8
411.465580	1.856648	choice_computer	1.856648	8	high	2	8
418.218200	1.000000	outcome_computer_defect	1.856648	8	high	2	8
422.645660	1.610032	choice_friend	1.610032	2	high	0	2
429.398960	1.000000	outcome_friend_defect	1.610032	2	high	0	2
432.208900	1.847612	choice_friend	1.847612	4	high	2	4
438.960880	1.000000	outcome_friend_recip	1.847612	4	high	2	4
